Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,XGB_Sales_Pred
8/12/2023,1,2,3,1,353,46,190,41.59,72.5,10,1,1,74.76,4,11.86,2,36.24074562,5,12,32,3,32,37.503433
8/12/2023,1,3,3,2,361,41,58,43.0,30.87,5,1,0,27.3,4,10.88,2,58.32290311,5,12,32,3,59,56.358673
8/12/2023,1,4,3,3,55,0,98,-8.34,53.56,0,3,0,56.74,4,10.71,2,37.33618039,5,12,32,3,46,38.480133
8/12/2023,1,5,3,4,248,7,78,-2.68,37.73,10,2,1,40.7,2,9.08,2,47.27780075,5,12,32,3,72,58.28853
8/12/2023,1,6,2,1,54,30,64,44.81,15.79,0,4,0,13.46,3,4.81,2,54.47411579,5,12,32,3,27,27.048082
8/12/2023,1,7,2,2,242,75,36,94.27,13.19,0,3,1,9.58,2,8.78,5,61.40703846,5,12,32,3,128,123.02936
8/12/2023,1,8,2,1,438,293,186,312.25,36.23,5,3,0,40.16,1,9.72,5,53.69658275,5,12,32,3,262,256.60245
8/12/2023,1,9,2,1,116,18,188,35.73,66.66,10,3,0,69.17,1,5.9,2,32.60206372,5,12,32,3,35,28.200312
8/12/2023,1,10,2,2,178,118,86,110.31,88.55,10,4,1,91.02,1,4.65,5,33.90688456,5,12,32,3,180,174.85062
8/12/2023,1,11,2,4,202,15,192,31.3,36.44,0,4,0,32.43,1,8.63,2,31.37554084,5,12,32,3,41,32.15431
8/12/2023,1,12,2,2,141,82,64,78.24,72.16,5,4,1,73.43,2,5.93,5,56.50089137,5,12,32,3,132,124.97236
8/12/2023,1,13,2,3,276,258,78,251.0,75.62,10,4,0,75.96,4,3.15,5,61.00531293,5,12,32,3,238,230.90599
8/12/2023,1,14,1,1,293,173,138,189.43,13.22,10,2,1,16.78,4,6.37,5,67.57995766,5,12,32,3,162,157.69276
8/12/2023,1,15,1,4,115,43,166,54.73,46.39,5,3,1,51.35,3,6.96,2,31.80909156,5,12,32,3,60,54.13923
8/12/2023,1,16,1,3,79,47,164,62.3,81.09,5,4,1,85.21,3,4.5,2,44.27013307,5,12,32,3,31,24.461803
8/12/2023,1,17,1,3,472,425,98,432.02,43.36,15,1,1,43.25,2,5.47,5,62.08787923,5,12,32,3,357,366.7329
8/12/2023,1,18,1,1,254,100,96,104.2,29.87,0,4,0,32.35,3,5.76,5,32.98202575,5,12,32,3,168,148.92369
8/12/2023,1,19,1,4,496,394,94,413.51,26.61,0,1,0,31.55,3,6.89,5,58.27429375,5,12,32,3,352,341.20813
8/12/2023,1,20,1,2,144,142,131,151.92,18.76,0,1,1,20.86,1,5.38,5,32.96178607,5,12,32,3,158,155.72064
8/12/2023,2,1,3,4,152,52,179,51.45,37.18,0,2,1,32.84,3,8.43,2,59.27975767,5,12,32,3,43,31.06488
8/12/2023,2,2,3,1,197,94,159,110.41,22.86,20,3,0,22.07,3,11.92,2,36.24074562,5,12,32,3,57,52.88606
8/12/2023,2,3,3,4,148,2,68,2.59,64.02,0,2,0,61.91,2,13.01,2,30.82337977,5,12,32,3,26,17.228369
8/12/2023,2,4,3,1,176,100,95,91.54,18.64,0,3,0,20.17,1,8.48,2,63.29770563,5,12,32,3,93,81.203575
8/12/2023,2,5,3,3,459,199,57,214.97,74.67,20,3,1,70.82,4,11.8,5,41.64916561,5,12,32,3,218,209.25307
8/12/2023,2,6,2,1,296,195,84,206.59,76.9,15,4,1,77.77,1,6.83,5,54.47411579,5,12,32,3,178,165.97765
8/12/2023,2,7,2,2,125,87,167,101.42,91.77,5,4,1,92.52,4,3.11,2,61.40703846,5,12,32,3,55,46.842308
8/12/2023,2,8,2,2,78,13,189,12.59,32.42,5,1,1,32.84,1,3.92,2,31.85801651,5,12,32,3,36,32.725887
8/12/2023,2,9,2,4,242,15,45,9.28,53.7,20,2,0,58.47,4,9.15,2,68.62528132,5,12,32,3,36,27.175896
8/12/2023,2,10,2,3,354,238,93,229.74,18.61,20,2,0,20.46,3,6.42,5,47.60609975,5,12,32,3,246,241.83086
8/12/2023,2,11,2,4,272,88,158,95.95,31.01,15,4,0,31.19,3,7.76,2,31.37554084,5,12,32,3,70,59.22946
8/12/2023,2,12,2,1,225,164,76,173.19,11.39,0,3,0,7.57,3,9.66,5,40.35119926,5,12,32,3,168,164.80841
8/12/2023,2,13,2,1,389,185,103,188.39,39.28,10,1,1,43.3,4,6.03,5,51.86841117,5,12,32,3,172,159.46246
8/12/2023,2,14,1,2,111,21,194,33.74,83.16,10,4,1,81.89,2,5.63,2,65.79309402,5,12,32,3,38,35.13779
8/12/2023,2,15,1,2,128,46,173,56.75,42.67,10,1,0,40.16,1,3.31,2,37.8393145,5,12,32,3,60,57.932983
8/12/2023,2,16,1,2,470,202,70,212.4,73.15,20,3,1,74.36,4,4.2,5,40.85396127,5,12,32,3,181,163.87462
8/12/2023,2,17,1,1,318,16,69,26.57,71.62,20,1,1,75.76,4,4.22,2,41.23738039,5,12,32,3,52,45.842705
8/12/2023,2,18,1,2,53,43,157,55.49,87.98,15,4,0,90.91,3,6.58,2,69.47547746,5,12,32,3,45,31.372519
8/12/2023,2,19,1,3,367,344,94,352.92,20.46,10,1,0,17.61,2,3.6,5,59.16028672,5,12,32,3,316,309.22482
8/12/2023,2,20,1,2,439,71,76,75.57,47.01,15,2,1,51.67,4,7.47,2,32.96178607,5,12,32,3,49,34.439785
8/12/2023,3,1,3,2,59,8,155,27.05,90.28,5,3,0,93.86,1,12.62,2,68.02857226,5,12,32,3,35,27.006344
8/12/2023,3,2,3,3,417,31,24,22.27,89.83,5,3,1,87.6,3,11.74,2,64.64704583,5,12,32,3,38,32.174286
8/12/2023,3,3,3,4,376,198,175,217.42,88.97,5,2,1,86.96,3,11.84,5,30.82337977,5,12,32,3,175,166.77446
8/12/2023,3,4,3,2,477,462,191,481.63,56.0,15,3,0,54.91,4,7.01,5,38.49356443,5,12,32,3,358,349.6259
8/12/2023,3,5,3,4,180,91,103,104.0,12.59,20,1,1,15.75,4,13.13,5,47.27780075,5,12,32,3,176,168.89919
8/12/2023,3,6,2,3,417,0,84,17.33,17.34,20,3,1,18.38,2,5.34,2,44.65447373,5,12,32,3,36,29.043287
8/12/2023,3,7,2,2,150,97,99,114.27,59.45,10,1,1,60.36,1,9.76,5,61.40703846,5,12,32,3,152,149.63997
8/12/2023,3,8,2,3,498,389,163,394.21,83.98,10,4,1,88.74,1,9.11,5,36.82096495,5,12,32,3,355,353.57376
8/12/2023,3,9,2,1,62,46,68,51.41,53.66,15,2,1,58.2,1,3.1,2,32.60206372,5,12,32,3,36,36.83616
8/12/2023,3,10,2,1,157,145,125,140.2,49.3,15,2,0,46.57,2,8.87,5,42.18455077,5,12,32,3,194,168.91183
8/12/2023,3,11,2,2,475,365,73,363.49,66.35,0,3,1,66.58,3,7.25,5,49.8070764,5,12,32,3,330,325.08466
8/12/2023,3,12,2,1,284,209,98,227.87,81.85,15,2,1,78.86,3,8.9,5,40.35119926,5,12,32,3,189,185.71295
8/12/2023,3,13,2,2,416,91,51,98.44,84.2,0,1,1,82.11,4,8.04,5,37.39417822,5,12,32,3,145,142.15407
8/12/2023,3,14,1,4,352,44,84,47.1,78.24,20,2,0,78.06,2,2.85,2,53.91599915,5,12,32,3,45,37.15354
8/12/2023,3,15,1,4,423,412,164,421.01,65.54,20,2,0,68.2,2,4.2,5,31.80909156,5,12,32,3,353,353.39484
8/12/2023,3,16,1,1,155,80,188,89.23,81.95,0,3,1,86.8,1,2.94,2,45.54709159,5,12,32,3,57,49.05164
8/12/2023,3,17,1,4,108,26,37,44.04,59.7,10,2,0,59.1,2,4.01,5,35.636969,5,12,32,3,142,134.39839
8/12/2023,3,18,1,3,344,113,162,116.1,22.28,15,3,0,20.22,2,7.49,2,37.94862726,5,12,32,3,92,83.580444
8/12/2023,3,19,1,4,86,63,177,78.7,43.49,0,3,0,40.73,2,2.13,2,58.27429375,5,12,32,3,70,62.485573
8/12/2023,3,20,1,4,96,2,46,11.32,55.22,10,4,1,58.68,4,5.88,2,44.33862914,5,12,32,3,31,29.687712
8/12/2023,4,1,3,3,182,70,179,82.2,30.35,15,3,0,32.74,4,10.96,2,53.94633937,5,12,32,3,56,53.442226
8/12/2023,4,2,3,4,333,98,164,117.18,61.76,15,2,1,62.09,2,13.2,2,32.32334449,5,12,32,3,76,71.91892
8/12/2023,4,3,3,1,339,231,111,238.64,89.16,15,4,0,92.03,2,11.45,5,54.04460047,5,12,32,3,212,216.48978
8/12/2023,4,4,3,4,261,3,73,12.9,57.19,15,3,0,59.77,3,7.08,2,37.27299869,5,12,32,3,48,46.574593
8/12/2023,4,5,3,2,83,68,60,80.12,97.28,10,2,0,98.59,2,11.29,5,50.99025727,5,12,32,3,169,164.17226
8/12/2023,4,6,2,1,248,120,179,133.06,17.81,5,2,1,16.41,4,3.59,2,54.47411579,5,12,32,3,76,67.073395
8/12/2023,4,7,2,4,141,12,197,28.08,93.59,0,1,1,90.74,4,3.35,2,37.98695129,5,12,32,3,36,42.336884
8/12/2023,4,8,2,1,248,157,183,157.57,85.55,0,1,1,85.02,2,3.1,2,53.69658275,5,12,32,3,96,93.045975
8/12/2023,4,9,2,2,365,178,149,188.75,12.91,0,2,1,13.17,1,3.15,5,67.95542149,5,12,32,3,164,161.49599
8/12/2023,4,10,2,3,263,150,46,169.96,79.98,15,4,0,79.35,3,8.58,5,47.60609975,5,12,32,3,196,194.792
8/12/2023,4,11,2,1,245,229,23,233.3,42.82,5,4,1,43.79,4,7.34,5,34.88152939,5,12,32,3,235,229.58138
8/12/2023,4,12,2,1,166,20,89,30.0,61.79,5,3,1,66.28,4,5.93,2,40.35119926,5,12,32,3,44,40.54801
8/12/2023,4,13,2,4,140,26,21,20.78,18.26,15,3,0,15.19,3,3.43,2,68.78338511,5,12,32,3,44,46.621292
8/12/2023,4,14,1,4,351,57,66,63.42,82.49,15,4,0,79.79,4,7.06,2,53.91599915,5,12,32,3,39,26.27029
8/12/2023,4,15,1,1,283,256,179,271.48,98.32,20,1,1,96.41,1,4.72,5,33.53970008,5,12,32,3,257,252.09332
8/12/2023,4,16,1,2,349,181,179,177.72,20.88,0,4,1,23.99,2,5.47,2,40.85396127,5,12,32,3,90,79.67069
8/12/2023,4,17,1,4,165,85,149,104.91,93.91,10,2,1,91.04,3,7.64,2,35.636969,5,12,32,3,84,79.264755
8/12/2023,4,18,1,4,120,100,60,97.79,39.17,15,3,0,38.77,1,4.53,5,60.88979077,5,12,32,3,168,166.04413
8/12/2023,4,19,1,4,85,8,190,18.57,73.01,10,4,0,70.35,3,4.52,2,58.27429375,5,12,32,3,73,67.87972
8/12/2023,4,20,1,4,275,266,187,268.05,93.79,15,1,0,92.19,1,5.75,5,44.33862914,5,12,32,3,237,226.36778
8/12/2023,5,1,3,3,455,151,92,164.9,29.88,5,3,1,28.79,1,14.73,5,53.94633937,5,12,32,3,156,153.87326
8/12/2023,5,2,3,2,440,12,43,26.49,50.11,0,3,1,47.95,1,8.47,2,36.23978081,5,12,32,3,36,34.674862
8/12/2023,5,3,3,1,381,70,198,83.94,50.23,15,3,1,49.27,4,13.28,2,54.04460047,5,12,32,3,63,61.110508
8/12/2023,5,4,3,1,134,70,116,75.04,18.4,20,4,0,13.66,2,11.16,2,63.29770563,5,12,32,3,87,91.28336
8/12/2023,5,5,3,2,123,34,33,27.33,55.08,0,1,1,54.3,4,8.93,2,50.99025727,5,12,32,3,63,59.774715
8/12/2023,5,6,2,3,485,335,61,349.14,29.46,0,3,0,26.16,2,9.21,5,44.65447373,5,12,32,3,301,293.558
8/12/2023,5,7,2,1,121,9,115,-0.3,26.91,5,4,0,22.24,1,3.25,2,48.24279937,5,12,32,3,30,18.23178
8/12/2023,5,8,2,2,375,345,65,341.89,32.55,20,1,1,37.14,4,9.29,5,31.85801651,5,12,32,3,328,324.05795
8/12/2023,5,9,2,2,492,288,58,284.02,77.19,0,2,1,81.25,2,7.08,5,67.95542149,5,12,32,3,271,260.52554
8/12/2023,5,10,2,4,397,273,105,284.62,95.68,20,3,0,94.09,1,8.67,5,57.36932106,5,12,32,3,243,233.71236
8/12/2023,5,11,2,3,71,0,23,7.3,38.83,0,2,0,40.33,4,7.78,2,66.37281608,5,12,32,3,59,65.901924
8/12/2023,5,12,2,2,268,59,184,49.29,70.73,5,3,0,75.18,2,6.92,2,56.50089137,5,12,32,3,54,44.25208
8/12/2023,5,13,2,4,324,43,97,54.41,32.81,0,4,0,33.02,4,3.26,2,68.78338511,5,12,32,3,46,35.15856
8/12/2023,5,14,1,2,268,14,135,6.69,64.13,15,3,1,60.86,1,5.05,2,65.79309402,5,12,32,3,37,26.400202
8/12/2023,5,15,1,1,229,35,49,49.37,77.51,20,2,1,76.94,2,4.03,5,33.53970008,5,12,32,3,164,159.01651
8/12/2023,5,16,1,3,227,33,60,27.51,25.58,5,4,1,22.45,4,6.02,2,44.27013307,5,12,32,3,37,30.314566
8/12/2023,5,17,1,3,459,419,102,426.05,45.42,5,3,0,50.17,2,7.8,5,62.08787923,5,12,32,3,364,361.30444
8/12/2023,5,18,1,2,459,45,113,36.41,80.55,20,1,1,79.6,2,3.53,2,69.47547746,5,12,32,3,36,29.167643
8/12/2023,5,19,1,2,261,104,200,119.13,47.52,10,1,1,43.81,1,2.44,2,62.61845714,5,12,32,3,107,96.50252
8/12/2023,5,20,1,3,331,70,54,78.91,32.62,5,4,0,32.2,4,3.27,5,34.63476238,5,12,32,3,140,136.38647
8/13/2023,1,1,3,1,168,145,184,162.19,48.29,5,1,1,52.92,3,14.75,2,44.98160475,6,13,32,3,86,78.02566
8/13/2023,1,2,3,3,51,36,162,35.48,62.68,20,3,1,62.71,4,12.03,2,64.64704583,6,13,32,3,33,28.6604
8/13/2023,1,3,3,3,211,18,134,33.54,14.97,10,3,0,10.47,2,11.76,2,68.79639409,6,13,32,3,45,42.09529
8/13/2023,1,4,3,4,258,57,31,73.81,14.09,0,3,1,9.57,1,14.22,5,37.27299869,6,13,32,3,144,142.49483
8/13/2023,1,5,3,2,290,272,189,262.86,50.33,20,1,1,52.91,1,6.19,5,50.99025727,6,13,32,3,235,238.1427
8/13/2023,1,6,2,1,293,235,84,253.08,20.64,15,4,0,22.59,3,3.33,5,54.47411579,6,13,32,3,223,215.17703
8/13/2023,1,7,2,2,375,228,83,245.27,93.15,5,4,1,90.77,2,8.01,5,61.40703846,6,13,32,3,207,203.362
8/13/2023,1,8,2,2,247,4,77,-3.78,58.3,5,1,0,55.13,3,4.14,2,31.85801651,6,13,32,3,54,51.81046
8/13/2023,1,9,2,1,254,19,32,37.19,11.34,15,1,1,8.54,2,6.71,5,32.60206372,6,13,32,3,119,118.07771
8/13/2023,1,10,2,1,481,356,59,351.92,96.95,0,3,0,100.47,3,6.88,5,42.18455077,6,13,32,3,319,316.48325
8/13/2023,1,11,2,2,498,191,118,196.47,51.14,20,1,1,47.06,4,9.11,5,49.8070764,6,13,32,3,191,187.26996
8/13/2023,1,12,2,4,312,168,198,180.82,17.39,10,1,0,19.98,3,8.46,2,42.46844304,6,13,32,3,98,90.025696
8/13/2023,1,13,2,3,153,3,163,4.56,80.22,5,3,1,80.89,2,5.43,2,61.00531293,6,13,32,3,53,46.64222
8/13/2023,1,14,1,3,390,50,186,63.11,37.1,0,1,1,34.33,3,2.89,2,66.8749694,6,13,32,3,35,25.403214
8/13/2023,1,15,1,3,127,94,96,96.0,35.63,10,3,0,34.11,3,2.63,7,43.01321323,6,13,32,3,139,128.25122
8/13/2023,1,16,1,2,129,92,159,86.79,80.15,5,3,1,81.93,3,3.54,2,40.85396127,6,13,32,3,57,44.46711
8/13/2023,1,17,1,1,448,124,32,130.24,14.72,10,4,0,19.38,2,5.84,5,41.23738039,6,13,32,3,185,175.5698
8/13/2023,1,18,1,2,413,243,164,256.44,61.19,5,4,1,57.59,1,4.71,5,69.47547746,6,13,32,3,213,198.34373
8/13/2023,1,19,1,1,425,160,48,177.18,81.85,0,3,1,81.23,1,5.51,5,30.22088468,6,13,32,3,201,199.83365
8/13/2023,1,20,1,2,159,21,73,36.63,73.9,15,4,1,76.51,2,3.56,2,32.96178607,6,13,32,3,44,38.781403
8/13/2023,2,1,3,3,228,123,178,129.42,26.22,10,1,1,30.99,3,13.04,2,53.94633937,6,13,32,3,67,53.93358
8/13/2023,2,2,3,2,132,27,130,33.92,89.9,15,4,0,92.83,1,12.11,2,36.23978081,6,13,32,3,27,21.623392
8/13/2023,2,3,3,2,360,121,170,134.56,84.96,15,4,0,81.48,3,12.39,2,58.32290311,6,13,32,3,83,72.79601
8/13/2023,2,4,3,2,330,282,43,282.21,51.95,15,4,0,55.98,2,5.63,5,38.49356443,6,13,32,3,263,258.06116
8/13/2023,2,5,3,4,54,54,171,46.04,42.92,5,1,0,46.25,3,8.59,2,47.27780075,6,13,32,3,47,39.197823
8/13/2023,2,6,2,3,423,331,132,340.63,53.31,15,1,0,54.9,1,3.79,5,44.65447373,6,13,32,3,318,307.15787
8/13/2023,2,7,2,2,439,273,131,276.45,21.53,15,4,1,21.77,2,6.69,5,61.40703846,6,13,32,3,243,230.46901
8/13/2023,2,8,2,3,355,274,39,284.3,52.31,20,2,1,53.5,3,5.12,5,36.82096495,6,13,32,3,270,262.9503
8/13/2023,2,9,2,3,312,176,165,186.26,41.28,5,1,1,40.69,3,3.73,5,62.33589392,6,13,32,3,172,170.92892
8/13/2023,2,10,2,2,329,94,81,90.35,48.07,5,4,0,51.84,3,4.52,5,33.90688456,6,13,32,3,149,154.15198
8/13/2023,2,11,2,4,79,55,181,45.41,70.99,0,2,1,71.47,2,6.68,2,31.37554084,6,13,32,3,63,56.42498
8/13/2023,2,12,2,1,441,97,190,89.61,83.55,15,1,1,87.79,4,4.1,2,40.35119926,6,13,32,3,75,67.899345
8/13/2023,2,13,2,3,278,212,145,205.92,38.46,0,4,1,40.69,2,6.93,5,61.00531293,6,13,32,3,185,186.6625
8/13/2023,2,14,1,1,162,51,120,63.37,28.76,20,3,1,24.56,3,2.18,2,67.57995766,6,13,32,3,37,27.587534
8/13/2023,2,15,1,2,413,116,98,112.39,71.19,0,3,0,71.46,3,2.86,5,37.8393145,6,13,32,3,177,176.36436
8/13/2023,2,16,1,2,294,124,62,126.58,28.42,20,1,0,24.78,2,7.92,5,40.85396127,6,13,32,3,150,137.1838
8/13/2023,2,17,1,1,50,11,170,8.78,78.47,15,2,1,77.79,1,5.24,2,41.23738039,6,13,32,3,67,63.60054
8/13/2023,2,18,1,2,414,283,132,285.56,94.23,5,3,1,97.29,2,7.92,5,69.47547746,6,13,32,3,239,228.25089
8/13/2023,2,19,1,1,189,50,195,40.28,53.24,10,2,1,48.75,3,4.44,2,30.22088468,6,13,32,3,65,64.763695
8/13/2023,2,20,1,3,263,90,118,82.98,60.77,20,4,1,61.89,4,5.78,2,34.63476238,6,13,32,3,60,52.146786
8/13/2023,3,1,3,3,75,71,106,71.23,32.04,20,1,1,34.94,3,11.14,2,53.94633937,6,13,32,3,50,45.019306
8/13/2023,3,2,3,3,252,31,44,49.8,15.21,10,1,1,14.19,3,6.86,5,64.64704583,6,13,32,3,102,101.50582
8/13/2023,3,3,3,4,350,93,125,110.05,99.72,0,3,0,103.61,4,9.18,2,30.82337977,6,13,32,3,68,70.05233
8/13/2023,3,4,3,4,84,68,125,78.86,11.13,20,3,0,7.55,3,7.08,2,37.27299869,6,13,32,3,83,76.494705
8/13/2023,3,5,3,1,454,222,100,222.44,87.27,20,2,0,87.01,2,12.79,5,42.16968972,6,13,32,3,219,210.61116
8/13/2023,3,6,2,1,484,484,161,496.01,75.53,20,4,0,78.05,4,5.79,5,54.47411579,6,13,32,3,368,353.92545
8/13/2023,3,7,2,3,379,165,137,167.88,17.58,20,3,0,16.06,3,7.47,5,50.56937754,6,13,32,3,180,180.4485
8/13/2023,3,8,2,2,102,91,107,87.22,94.0,10,1,1,92.59,4,5.69,2,31.85801651,6,13,32,3,82,79.1112
8/13/2023,3,9,2,4,74,7,37,1.24,51.47,15,3,0,52.9,2,8.73,2,68.62528132,6,13,32,3,50,61.322865
8/13/2023,3,10,2,1,457,431,155,444.25,33.47,20,3,0,37.59,4,7.83,5,42.18455077,6,13,32,3,366,363.40494
8/13/2023,3,11,2,2,223,200,198,201.18,95.66,20,3,0,94.18,2,5.51,5,49.8070764,6,13,32,3,212,207.40192
8/13/2023,3,12,2,4,408,324,28,316.78,99.25,5,3,1,101.53,1,4.91,5,42.46844304,6,13,32,3,305,288.09763
8/13/2023,3,13,2,4,397,242,44,238.04,10.06,20,2,1,14.12,4,7.55,5,68.78338511,6,13,32,3,215,203.27457
8/13/2023,3,14,1,2,382,74,132,64.97,56.44,0,4,0,58.42,4,3.13,2,65.79309402,6,13,32,3,51,42.038048
8/13/2023,3,15,1,2,403,270,108,266.34,32.15,20,2,1,33.14,3,6.92,5,37.8393145,6,13,32,3,262,245.00787
8/13/2023,3,16,1,3,121,60,188,75.33,14.4,10,1,0,15.9,2,3.82,2,44.27013307,6,13,32,3,45,35.985325
8/13/2023,3,17,1,1,84,31,41,24.83,94.89,20,3,1,97.37,4,3.16,2,41.23738039,6,13,32,3,63,69.24905
8/13/2023,3,18,1,4,413,357,62,356.48,57.8,20,4,1,58.13,3,7.02,5,60.88979077,6,13,32,3,325,325.44553
8/13/2023,3,19,1,2,471,207,37,218.25,85.34,10,1,0,88.54,3,2.02,5,62.61845714,6,13,32,3,206,203.31732
8/13/2023,3,20,1,4,477,456,38,459.48,41.35,0,2,1,38.94,3,6.81,5,44.33862914,6,13,32,3,354,321.28943
8/13/2023,4,1,3,1,106,23,145,35.49,62.56,20,1,1,67.53,2,7.85,2,44.98160475,6,13,32,3,31,25.298553
8/13/2023,4,2,3,3,252,162,49,161.66,70.84,20,2,1,72.13,4,6.97,5,64.64704583,6,13,32,3,158,148.68199
8/13/2023,4,3,3,3,316,66,189,67.44,58.56,20,3,1,55.97,3,14.53,2,68.79639409,6,13,32,3,46,34.765263
8/13/2023,4,4,3,1,64,64,21,75.33,67.12,20,2,0,69.05,4,10.69,5,63.29770563,6,13,32,3,152,147.08475
8/13/2023,4,5,3,2,353,121,46,138.73,14.31,5,1,0,12.82,1,5.76,5,50.99025727,6,13,32,3,164,152.68597
8/13/2023,4,6,2,3,316,109,104,107.21,58.4,15,1,1,56.0,4,6.01,5,44.65447373,6,13,32,3,195,193.2781
8/13/2023,4,7,2,1,400,73,187,79.63,98.32,10,2,0,102.07,2,6.35,2,48.24279937,6,13,32,3,73,74.24524
8/13/2023,4,8,2,1,376,326,113,342.19,17.82,20,4,1,22.73,3,9.58,5,53.69658275,6,13,32,3,328,328.30774
8/13/2023,4,9,2,2,497,266,187,273.56,33.01,20,4,1,37.76,4,6.66,5,67.95542149,6,13,32,3,249,250.67355
8/13/2023,4,10,2,2,241,8,35,5.76,60.59,0,1,0,63.08,2,5.95,2,33.90688456,6,13,32,3,62,56.4983
8/13/2023,4,11,2,3,85,44,43,62.46,78.52,20,4,0,79.77,3,6.45,5,66.37281608,6,13,32,3,142,141.15413
8/13/2023,4,12,2,2,345,69,55,66.68,72.77,20,4,0,76.76,4,7.44,5,56.50089137,6,13,32,3,143,145.65701
8/13/2023,4,13,2,2,103,103,50,122.01,15.49,5,2,0,17.25,4,5.0,5,37.39417822,6,13,32,3,159,143.1888
8/13/2023,4,14,1,3,218,115,147,126.04,64.87,0,2,1,60.47,2,7.03,2,66.8749694,6,13,32,3,71,64.50142
8/13/2023,4,15,1,2,229,88,90,81.36,31.52,5,4,1,32.31,1,6.57,2,37.8393145,6,13,32,3,83,70.2365
8/13/2023,4,16,1,3,456,355,145,356.85,79.31,0,1,1,75.23,4,2.16,5,44.27013307,6,13,32,3,315,315.70728
8/13/2023,4,17,1,1,280,247,190,241.65,76.24,10,2,0,71.68,4,7.6,5,41.23738039,6,13,32,3,250,256.3929
8/13/2023,4,18,1,1,83,66,61,63.49,92.51,0,3,0,88.19,1,3.05,5,32.98202575,6,13,32,3,141,124.18268
8/13/2023,4,19,1,3,87,46,61,38.71,92.0,20,4,0,89.05,4,4.75,2,59.16028672,6,13,32,3,34,37.473106
8/13/2023,4,20,1,4,113,55,67,57.01,89.34,10,2,1,87.69,2,6.19,2,44.33862914,6,13,32,3,55,43.019203
8/13/2023,5,1,3,3,435,4,174,-3.69,75.72,5,1,0,78.26,1,12.37,2,53.94633937,6,13,32,3,35,26.558237
8/13/2023,5,2,3,3,454,206,24,203.89,99.45,15,3,1,103.04,4,12.74,5,64.64704583,6,13,32,3,178,170.03302
8/13/2023,5,3,3,1,361,359,83,364.13,34.72,15,2,1,30.75,1,9.64,5,54.04460047,6,13,32,3,320,307.00986
8/13/2023,5,4,3,2,495,15,65,10.78,17.43,20,3,1,16.85,2,10.84,2,38.49356443,6,13,32,3,47,38.963158
8/13/2023,5,5,3,1,441,116,58,111.58,68.62,5,3,0,65.73,2,7.94,5,42.16968972,6,13,32,3,165,160.18015
8/13/2023,5,6,2,2,195,145,29,142.0,74.73,20,4,0,70.65,2,6.17,5,35.57975443,6,13,32,3,210,205.05562
8/13/2023,5,7,2,1,419,84,110,94.96,18.76,0,3,0,20.16,3,9.1,2,48.24279937,6,13,32,3,77,69.86326
8/13/2023,5,8,2,3,439,93,123,99.71,41.15,0,2,0,38.94,3,3.04,2,36.82096495,6,13,32,3,78,83.717155
8/13/2023,5,9,2,2,69,68,105,67.25,15.14,15,1,1,14.51,1,8.98,2,67.95542149,6,13,32,3,68,59.12695
8/13/2023,5,10,2,4,250,13,179,5.04,89.63,0,4,0,87.66,3,6.47,2,57.36932106,6,13,32,3,74,63.314087
8/13/2023,5,11,2,1,359,121,133,139.3,78.89,15,2,1,77.42,3,7.24,5,34.88152939,6,13,32,3,165,145.57027
8/13/2023,5,12,2,4,447,117,161,130.77,13.26,5,1,0,13.12,3,7.49,2,42.46844304,6,13,32,3,90,86.075455
8/13/2023,5,13,2,2,141,91,22,101.43,20.14,5,4,1,15.92,3,9.11,5,37.39417822,6,13,32,3,142,142.57233
8/13/2023,5,14,1,1,170,50,118,48.04,28.68,0,4,1,29.32,4,2.4,2,67.57995766,6,13,32,3,30,24.308971
8/13/2023,5,15,1,3,224,124,122,141.83,20.69,0,1,1,15.98,2,3.35,5,43.01321323,6,13,32,3,169,154.33496
8/13/2023,5,16,1,1,417,137,24,139.38,26.58,5,4,0,23.11,3,2.14,5,45.54709159,6,13,32,3,162,145.97847
8/13/2023,5,17,1,4,264,207,106,204.03,75.25,10,2,1,73.74,1,2.14,5,35.636969,6,13,32,3,209,196.09445
8/13/2023,5,18,1,3,217,23,61,31.9,17.84,0,1,0,19.35,3,2.86,2,37.94862726,6,13,32,3,66,55.704624
8/13/2023,5,19,1,2,167,76,196,91.8,14.85,10,1,1,19.5,1,3.53,2,62.61845714,6,13,32,3,62,60.24715
8/13/2023,5,20,1,4,293,245,59,242.64,56.98,15,3,1,55.65,3,4.21,5,44.33862914,6,13,32,3,256,253.97621
8/14/2023,1,1,3,2,386,72,181,88.02,51.7,0,3,0,49.67,4,6.31,2,68.02857226,0,14,33,3,56,49.854588
8/14/2023,1,2,3,2,491,236,143,238.24,96.36,20,2,0,98.77,2,13.26,5,36.23978081,0,14,33,3,210,195.08289
8/14/2023,1,3,3,2,302,267,78,276.07,11.62,15,4,0,7.62,2,14.03,5,58.32290311,0,14,33,3,247,241.31909
8/14/2023,1,4,3,3,220,87,155,104.24,81.28,0,4,1,86.1,2,9.16,2,37.33618039,0,14,33,3,59,56.713234
