Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost
1/3/2022,2,6,2,1,388.0,352,199.0,365.82,27.64,5.0,4,0,27.19,2,6.57,5.0,54.47411579
1/3/2022,2,7,2,2,483.0,265,108.0,277.23,60.54,5.0,3,0,55.83,3,3.13,5.0,61.40703846
1/3/2022,2,8,2,2,70.0,11,137.0,23.62,58.55,10.0,2,0,63.45,2,7.68,2.0,31.85801651
1/3/2022,2,9,2,2,288.0,191,29.0,207.27,58.59,0.0,2,0,60.98,2,4.91,5.0,67.95542149
1/3/2022,2,10,2,4,270.0,185,150.0,192.21,95.48,0.0,3,1,91.76,4,4.53,5.0,57.36932106
1/3/2022,2,11,2,1,217.0,143,66.0,154.26,37.81,20.0,4,1,37.14,3,5.91,5.0,34.88152939
1/3/2022,2,12,2,4,221.0,85,84.0,104.48,48.7,10.0,3,0,51.33,1,7.09,5.0,42.46844304
1/3/2022,2,13,2,4,303.0,270,164.0,268.73,65.89,10.0,2,0,64.52,2,9.21,5.0,68.78338511
1/3/2022,2,14,1,4,298.0,233,143.0,245.02,20.37,0.0,3,1,23.3,1,7.8,5.0,53.91599915
1/3/2022,2,15,1,4,193.0,187,57.0,177.8,46.25,0.0,4,0,49.2,1,3.91,5.0,31.80909156
1/3/2022,2,16,1,2,205.0,39,147.0,37.83,71.74,10.0,3,0,76.17,4,4.61,2.0,40.85396127
1/3/2022,2,17,1,4,427.0,234,195.0,231.16,20.57,10.0,3,1,22.24,3,2.95,5.0,35.636969
1/3/2022,2,18,1,2,365.0,213,106.0,208.31,29.88,20.0,3,1,25.73,3,5.98,5.0,69.47547746
1/3/2022,2,19,1,1,111.0,55,163.0,71.88,73.98,15.0,3,1,73.5,4,7.13,2.0,30.22088468
1/3/2022,2,20,1,2,271.0,22,178.0,15.3,45.02,10.0,1,0,47.01,1,3.3,2.0,32.96178607
1/3/2022,3,1,3,1,134.0,100,185.0,100.66,82.88,10.0,1,1,86.74,3,11.86,2.0,44.98160475
1/3/2022,3,2,3,1,405.0,353,74.0,355.08,17.36,0.0,2,1,17.32,1,13.92,5.0,36.24074562
1/3/2022,3,3,3,4,290.0,255,118.0,246.78,42.7,20.0,4,0,40.38,3,6.32,5.0,30.82337977
1/3/2022,3,4,3,2,403.0,154,189.0,166.81,89.67,15.0,1,0,88.99,3,9.7,2.0,38.49356443
1/3/2022,3,5,3,3,311.0,147,29.0,154.97,65.77,0.0,2,1,61.06,1,8.32,5.0,41.64916561
1/3/2022,3,6,2,1,448.0,342,112.0,357.52,95.74,10.0,2,0,94.29,2,3.65,5.0,54.47411579
1/3/2022,3,7,2,4,277.0,54,126.0,48.62,98.9,0.0,2,0,97.62,2,8.91,2.0,37.98695129
1/3/2022,3,8,2,3,421.0,289,112.0,292.21,41.11,15.0,2,0,36.9,2,6.55,5.0,36.82096495
1/3/2022,3,9,2,2,241.0,179,135.0,198.59,42.07,0.0,4,1,37.66,4,4.53,5.0,67.95542149
1/3/2022,3,10,2,2,186.0,175,75.0,177.8,95.89,0.0,3,1,96.19,3,6.21,5.0,33.90688456
1/3/2022,3,11,2,4,413.0,209,86.0,220.54,84.12,5.0,1,0,89.06,1,3.34,5.0,31.37554084
1/3/2022,3,12,2,3,112.0,109,46.0,113.33,71.21,20.0,3,1,74.71,2,3.42,5.0,50.80272085
1/3/2022,3,13,2,2,268.0,43,78.0,49.77,49.23,0.0,3,1,47.75,1,4.81,2.0,37.39417822
1/3/2022,3,14,1,2,347.0,58,38.0,49.31,21.87,10.0,3,1,25.0,3,2.2,5.0,65.79309402
1/3/2022,3,15,1,2,495.0,399,86.0,390.1,60.83,0.0,2,1,60.34,1,3.65,5.0,37.8393145
1/3/2022,3,16,1,4,324.0,95,145.0,111.3,56.78,20.0,3,0,60.75,4,6.3,2.0,63.14950037
1/3/2022,3,17,1,4,330.0,296,138.0,297.58,76.12,5.0,4,0,77.55,1,5.77,5.0,35.636969
1/3/2022,3,18,1,3,297.0,105,66.0,104.66,98.9,10.0,1,0,96.55,4,7.45,5.0,37.94862726
1/3/2022,3,19,1,3,169.0,103,47.0,107.67,46.24,5.0,2,0,47.84,3,3.67,5.0,59.16028672
1/3/2022,3,20,1,2,257.0,131,103.0,123.65,16.35,15.0,2,0,19.59,3,7.88,5.0,32.96178607
1/3/2022,4,1,3,3,175.0,66,140.0,56.84,83.63,15.0,1,0,79.9,2,13.27,2.0,53.94633937
1/3/2022,4,2,3,4,228.0,163,161.0,161.48,81.57,0.0,2,1,77.66,4,6.33,5.0,32.32334449
1/3/2022,4,3,3,2,188.0,98,176.0,98.87,44.68,10.0,4,0,42.55,1,14.89,2.0,58.32290311
1/3/2022,4,4,3,3,211.0,150,20.0,167.75,60.11,0.0,3,1,62.3,2,6.2,5.0,37.33618039
1/3/2022,4,5,3,1,149.0,15,60.0,21.91,24.63,20.0,4,0,27.97,4,10.12,2.0,42.16968972
1/3/2022,4,6,2,1,383.0,36,75.0,26.89,36.31,5.0,2,1,34.82,3,8.75,2.0,54.47411579
1/3/2022,4,7,2,3,478.0,303,153.0,307.7,11.36,15.0,2,1,15.64,3,7.56,5.0,50.56937754
1/3/2022,4,8,2,3,217.0,209,35.0,215.04,63.1,10.0,3,1,65.17,4,6.24,5.0,36.82096495
1/3/2022,4,9,2,4,73.0,69,65.0,68.51,30.82,20.0,1,0,35.26,4,6.17,5.0,68.62528132
1/3/2022,4,10,2,4,467.0,143,183.0,139.44,23.73,0.0,4,0,21.84,4,3.17,2.0,57.36932106
1/3/2022,4,11,2,4,353.0,239,44.0,255.26,29.49,5.0,1,0,31.68,4,3.39,5.0,31.37554084
1/3/2022,4,12,2,1,471.0,192,115.0,188.72,74.42,15.0,2,1,75.61,3,6.76,5.0,40.35119926
1/3/2022,4,13,2,2,129.0,23,92.0,38.86,58.3,20.0,3,1,59.12,3,7.67,2.0,37.39417822
1/3/2022,4,14,1,3,301.0,165,34.0,160.46,60.58,0.0,1,1,58.02,4,5.88,5.0,66.8749694
1/3/2022,4,15,1,2,423.0,85,73.0,95.5,73.48,0.0,3,0,77.0,1,7.24,5.0,37.8393145
1/3/2022,4,16,1,3,385.0,79,130.0,86.62,16.18,10.0,2,0,18.35,1,7.84,2.0,44.27013307
1/3/2022,4,17,1,1,74.0,33,29.0,43.64,38.52,15.0,3,0,39.57,1,4.61,5.0,41.23738039
1/3/2022,4,18,1,2,467.0,270,108.0,270.37,46.93,0.0,4,0,46.83,4,2.05,5.0,69.47547746
1/3/2022,4,19,1,1,140.0,1,47.0,-3.91,80.41,0.0,4,0,76.9,4,5.29,2.0,30.22088468
1/3/2022,4,20,1,3,197.0,149,134.0,161.2,95.33,20.0,2,0,97.42,4,6.09,5.0,34.63476238
1/3/2022,5,1,3,1,159.0,3,145.0,18.12,36.3,0.0,4,0,34.96,4,11.02,2.0,44.98160475
1/3/2022,5,2,3,1,322.0,59,111.0,78.35,82.08,10.0,1,1,84.13,1,10.17,2.0,36.24074562
1/3/2022,5,3,3,3,106.0,15,101.0,25.13,46.4,20.0,4,0,49.42,2,6.05,2.0,68.79639409
1/3/2022,5,4,3,2,475.0,351,132.0,358.12,59.76,5.0,2,0,57.14,1,7.27,5.0,38.49356443
1/3/2022,5,5,3,1,83.0,66,57.0,63.37,60.35,20.0,1,1,60.81,4,13.86,5.0,42.16968972
1/3/2022,5,6,2,4,117.0,62,58.0,59.04,40.61,10.0,4,1,44.37,3,8.51,5.0,41.68578594
1/3/2022,5,7,2,4,368.0,77,44.0,95.69,63.61,5.0,3,1,63.81,4,8.38,5.0,37.98695129
1/3/2022,5,8,2,2,207.0,177,154.0,173.93,97.09,5.0,4,1,95.17,2,8.52,5.0,31.85801651
1/3/2022,5,9,2,4,398.0,349,98.0,350.47,52.72,10.0,1,0,55.74,4,4.12,5.0,68.62528132
1/3/2022,5,10,2,1,476.0,74,25.0,91.48,14.41,20.0,1,1,11.25,1,5.03,5.0,42.18455077
1/3/2022,5,11,2,1,119.0,40,151.0,43.92,74.14,0.0,2,1,69.67,4,5.4,2.0,34.88152939
1/3/2022,5,12,2,1,77.0,72,27.0,68.01,46.94,20.0,3,1,46.58,4,9.99,5.0,40.35119926
1/3/2022,5,13,2,2,191.0,190,126.0,205.54,23.04,5.0,4,0,19.33,3,3.16,5.0,37.39417822
1/3/2022,5,14,1,1,419.0,263,189.0,263.83,28.02,5.0,1,1,23.72,3,4.58,5.0,67.57995766
1/3/2022,5,15,1,2,184.0,126,175.0,143.76,86.82,20.0,2,0,85.26,3,5.68,2.0,37.8393145
1/3/2022,5,16,1,1,361.0,17,171.0,25.61,80.31,5.0,2,1,76.56,1,2.63,2.0,45.54709159
1/3/2022,5,17,1,3,154.0,19,116.0,37.45,41.28,10.0,3,0,40.59,1,5.69,2.0,62.08787923
1/3/2022,5,18,1,1,376.0,36,53.0,43.47,38.42,0.0,4,1,35.98,4,7.03,2.0,32.98202575
1/3/2022,5,19,1,1,268.0,207,177.0,198.44,59.93,20.0,4,0,64.67,3,4.5,5.0,30.22088468
1/3/2022,5,20,1,2,451.0,91,193.0,99.88,66.76,5.0,1,0,62.53,2,5.39,2.0,32.96178607
1/4/2022,1,1,3,2,85.0,58,193.0,52.87,77.88,15.0,2,1,75.99,4,7.01,2.0,68.02857226
1/4/2022,1,2,3,1,91.0,91,142.0,82.65,88.22,15.0,1,1,87.44,3,6.73,2.0,36.24074562
1/4/2022,1,3,3,2,184.0,70,191.0,82.51,10.55,15.0,2,0,7.6,4,5.76,2.0,58.32290311
1/4/2022,1,4,3,1,209.0,0,123.0,15.37,44.81,5.0,1,1,45.53,4,10.06,2.0,63.29770563
1/4/2022,1,5,3,3,470.0,32,192.0,45.57,69.65,10.0,4,0,73.5,1,10.18,2.0,41.64916561
1/4/2022,1,6,2,2,127.0,8,84.0,0.54,53.35,20.0,2,0,55.07,1,3.37,2.0,35.57975443
1/4/2022,1,7,2,1,367.0,341,39.0,336.71,33.47,5.0,2,0,28.95,1,9.01,5.0,48.24279937
1/4/2022,1,8,2,3,404.0,347,183.0,350.96,61.1,20.0,1,0,58.46,4,8.67,5.0,36.82096495
1/4/2022,1,9,2,1,403.0,15,187.0,26.72,45.25,10.0,1,0,46.74,2,6.32,2.0,32.60206372
1/4/2022,1,10,2,3,494.0,85,122.0,92.86,94.98,20.0,3,0,98.87,3,4.16,2.0,47.60609975
1/4/2022,1,11,2,2,421.0,30,33.0,49.2,24.21,0.0,1,0,25.48,1,6.1,5.0,49.8070764
1/4/2022,1,12,2,4,150.0,136,129.0,140.64,66.07,5.0,4,0,70.84,4,5.63,5.0,42.46844304
1/4/2022,1,13,2,1,94.0,31,174.0,46.7,34.68,10.0,1,0,33.73,4,6.96,2.0,51.86841117
1/4/2022,1,14,1,3,77.0,7,76.0,22.66,98.28,15.0,2,1,95.38,1,6.24,2.0,66.8749694
1/4/2022,1,15,1,4,430.0,377,118.0,371.89,87.24,10.0,2,1,88.66,1,5.3,5.0,31.80909156
1/4/2022,1,16,1,1,168.0,28,32.0,33.2,93.4,10.0,1,0,93.22,2,2.24,5.0,45.54709159
1/4/2022,1,17,1,4,353.0,348,36.0,349.59,53.02,0.0,2,1,57.08,3,4.38,5.0,35.636969
1/4/2022,1,18,1,2,380.0,258,66.0,258.58,58.54,5.0,1,1,60.77,2,7.94,5.0,69.47547746
1/4/2022,1,19,1,4,127.0,41,191.0,50.38,63.29,15.0,1,1,61.73,3,4.8,2.0,58.27429375
1/4/2022,1,20,1,1,153.0,49,139.0,44.55,10.93,0.0,4,1,10.76,4,3.62,2.0,60.85081387
1/4/2022,2,1,3,1,108.0,83,25.0,85.5,45.49,5.0,1,1,44.33,1,5.79,5.0,44.98160475
1/4/2022,2,2,3,4,109.0,60,172.0,71.47,52.33,10.0,2,1,51.78,2,14.6,2.0,32.32334449
1/4/2022,2,3,3,1,493.0,448,113.0,459.44,41.55,15.0,3,0,44.02,4,5.71,5.0,54.04460047
1/4/2022,2,4,3,3,289.0,11,21.0,26.96,58.13,0.0,1,1,61.63,2,13.81,5.0,37.33618039
1/4/2022,2,5,3,3,425.0,390,175.0,407.4,25.67,10.0,4,0,23.55,1,6.18,5.0,41.64916561
1/4/2022,2,6,2,4,118.0,81,139.0,88.67,33.96,0.0,1,0,29.22,2,9.87,2.0,41.68578594
1/4/2022,2,7,2,1,449.0,121,118.0,132.54,81.35,20.0,2,0,82.18,1,7.72,5.0,48.24279937
1/4/2022,2,8,2,4,184.0,44,152.0,52.26,57.34,20.0,3,0,56.99,1,5.96,2.0,54.30179408
1/4/2022,2,9,2,3,239.0,88,31.0,104.13,50.36,15.0,2,0,47.77,4,5.98,5.0,62.33589392
1/4/2022,2,10,2,4,216.0,142,172.0,138.75,51.34,15.0,3,1,53.35,3,7.65,2.0,57.36932106
1/4/2022,2,11,2,1,291.0,48,69.0,48.65,13.09,20.0,4,1,11.98,2,5.92,2.0,34.88152939
1/4/2022,2,12,2,1,74.0,61,87.0,67.72,94.85,0.0,2,0,93.92,4,7.26,2.0,40.35119926
1/4/2022,2,13,2,3,429.0,140,180.0,151.22,16.47,5.0,1,0,17.47,2,8.29,2.0,61.00531293
1/4/2022,2,14,1,4,467.0,390,188.0,408.18,82.15,15.0,2,1,79.63,2,7.72,5.0,53.91599915
1/4/2022,2,15,1,1,121.0,91,197.0,93.99,61.13,5.0,3,0,62.56,2,7.22,2.0,33.53970008
1/4/2022,2,16,1,3,134.0,32,107.0,32.03,63.74,10.0,4,0,61.83,4,5.05,2.0,44.27013307
1/4/2022,2,17,1,3,152.0,60,92.0,54.96,66.78,10.0,4,1,67.89,4,7.19,2.0,62.08787923
1/4/2022,2,18,1,2,236.0,206,63.0,220.44,30.12,15.0,1,1,27.89,4,4.27,5.0,69.47547746
1/4/2022,2,19,1,4,253.0,108,36.0,107.84,31.26,10.0,1,1,33.52,2,3.51,5.0,58.27429375
1/4/2022,2,20,1,3,403.0,349,42.0,340.49,21.47,0.0,3,0,17.22,4,3.44,5.0,34.63476238
1/4/2022,3,1,3,2,335.0,271,147.0,276.13,81.01,20.0,3,0,83.63,2,5.61,5.0,68.02857226
1/4/2022,3,2,3,2,293.0,202,130.0,215.12,59.97,5.0,4,1,61.76,1,9.43,5.0,36.23978081
1/4/2022,3,3,3,1,169.0,34,91.0,24.17,26.87,10.0,4,0,30.53,2,8.92,2.0,54.04460047
1/4/2022,3,4,3,4,294.0,165,43.0,164.1,99.12,10.0,3,0,97.69,2,7.74,5.0,37.27299869
1/4/2022,3,5,3,1,69.0,2,161.0,21.27,24.29,5.0,3,0,25.5,2,14.42,2.0,42.16968972
1/4/2022,3,6,2,3,328.0,308,113.0,323.67,18.48,0.0,3,1,17.76,3,8.34,5.0,44.65447373
1/4/2022,3,7,2,1,173.0,76,157.0,75.54,54.73,10.0,4,1,52.32,1,9.82,2.0,48.24279937
1/4/2022,3,8,2,3,108.0,91,129.0,95.55,59.61,5.0,3,1,57.85,2,6.55,2.0,36.82096495
1/4/2022,3,9,2,4,494.0,113,84.0,121.8,14.64,20.0,2,1,12.8,1,7.81,5.0,68.62528132
1/4/2022,3,10,2,3,366.0,274,102.0,268.6,63.63,15.0,2,1,62.96,4,8.59,5.0,47.60609975
1/4/2022,3,11,2,3,441.0,116,52.0,128.01,95.99,10.0,1,0,95.78,3,3.11,5.0,66.37281608
1/4/2022,3,12,2,1,181.0,5,37.0,18.13,75.41,5.0,3,1,75.03,2,6.45,2.0,40.35119926
1/4/2022,3,13,2,3,330.0,115,116.0,111.27,24.19,15.0,3,1,28.03,3,9.07,2.0,61.00531293
1/4/2022,3,14,1,3,228.0,79,158.0,75.88,85.33,0.0,1,1,82.64,1,6.33,2.0,66.8749694
1/4/2022,3,15,1,3,344.0,223,53.0,235.42,15.58,15.0,2,0,19.75,4,7.94,5.0,43.01321323
1/4/2022,3,16,1,4,336.0,258,175.0,260.26,19.63,10.0,2,1,20.65,2,5.74,5.0,63.14950037
1/4/2022,3,17,1,4,355.0,236,26.0,248.1,53.81,0.0,3,0,49.72,4,3.93,5.0,35.636969
1/4/2022,3,18,1,1,431.0,309,165.0,323.61,37.49,20.0,2,0,40.66,3,3.9,5.0,32.98202575
1/4/2022,3,19,1,1,172.0,32,160.0,26.96,38.2,0.0,3,0,38.42,2,5.66,2.0,30.22088468
1/4/2022,3,20,1,2,145.0,44,122.0,43.44,84.13,15.0,4,1,84.05,4,3.97,2.0,32.96178607
1/4/2022,4,1,3,2,487.0,145,149.0,154.43,20.39,15.0,1,0,21.17,2,12.03,5.0,68.02857226
1/4/2022,4,2,3,1,216.0,150,162.0,141.65,70.46,20.0,1,1,66.42,2,13.12,2.0,36.24074562
1/4/2022,4,3,3,4,236.0,40,104.0,36.09,53.13,5.0,4,1,48.66,1,5.72,2.0,30.82337977
1/4/2022,4,4,3,4,260.0,245,199.0,256.94,82.0,10.0,1,1,81.29,4,14.03,5.0,37.27299869
1/4/2022,4,5,3,1,435.0,241,160.0,255.72,75.55,15.0,4,0,75.67,3,9.08,5.0,42.16968972
1/4/2022,4,6,2,2,499.0,138,175.0,128.04,50.26,0.0,2,1,47.5,3,8.49,2.0,35.57975443
1/4/2022,4,7,2,3,180.0,152,102.0,157.24,56.58,5.0,2,1,52.57,3,3.95,5.0,50.56937754
1/4/2022,4,8,2,4,128.0,12,85.0,16.36,37.17,10.0,3,1,32.41,4,7.7,2.0,54.30179408
1/4/2022,4,9,2,2,291.0,158,35.0,158.23,82.75,20.0,1,1,83.85,4,5.34,5.0,67.95542149
1/4/2022,4,10,2,1,444.0,265,187.0,264.83,23.53,10.0,1,1,24.56,1,8.76,5.0,42.18455077
1/4/2022,4,11,2,3,281.0,240,182.0,243.7,56.3,5.0,1,0,60.74,1,9.4,5.0,66.37281608
1/4/2022,4,12,2,1,189.0,153,155.0,145.17,94.09,5.0,2,0,90.8,1,5.63,2.0,40.35119926
1/4/2022,4,13,2,4,80.0,68,48.0,81.02,24.53,20.0,4,1,23.7,1,6.01,5.0,68.78338511
1/4/2022,4,14,1,4,314.0,302,42.0,300.24,70.33,20.0,4,0,72.22,3,2.56,5.0,53.91599915
1/4/2022,4,15,1,4,167.0,70,42.0,69.66,79.68,5.0,3,1,77.12,1,2.84,5.0,31.80909156
1/4/2022,4,16,1,4,129.0,92,73.0,89.92,25.69,0.0,1,0,27.17,3,2.29,5.0,63.14950037
1/4/2022,4,17,1,3,425.0,275,160.0,266.14,25.04,5.0,1,1,29.56,2,2.25,5.0,62.08787923
1/4/2022,4,18,1,3,103.0,3,34.0,20.62,56.02,15.0,1,0,59.96,4,6.41,2.0,37.94862726
1/4/2022,4,19,1,4,471.0,307,143.0,319.56,31.39,5.0,3,1,29.82,4,6.29,5.0,58.27429375
1/4/2022,4,20,1,2,364.0,62,27.0,68.97,86.86,15.0,4,0,89.19,1,6.11,5.0,32.96178607
1/4/2022,5,1,3,1,383.0,195,175.0,214.04,21.71,20.0,3,0,24.12,4,11.84,5.0,44.98160475
1/4/2022,5,2,3,4,495.0,33,75.0,36.13,40.56,5.0,3,1,39.9,4,9.09,2.0,32.32334449
1/4/2022,5,3,3,2,439.0,263,107.0,266.77,29.2,5.0,4,0,30.66,4,8.19,5.0,58.32290311
1/4/2022,5,4,3,4,101.0,83,94.0,97.81,82.18,20.0,2,1,78.43,2,13.32,5.0,37.27299869
1/4/2022,5,5,3,2,292.0,78,25.0,85.65,45.85,15.0,1,1,43.84,3,7.94,5.0,50.99025727
1/4/2022,5,6,2,4,466.0,118,75.0,133.87,42.08,10.0,1,0,37.49,2,3.82,5.0,41.68578594
1/4/2022,5,7,2,1,175.0,147,130.0,141.44,51.22,10.0,2,1,54.22,1,4.22,5.0,48.24279937
1/4/2022,5,8,2,2,327.0,216,124.0,233.51,62.03,20.0,2,0,64.13,2,3.28,5.0,31.85801651
1/4/2022,5,9,2,4,194.0,27,43.0,26.91,36.53,15.0,4,1,35.63,1,4.88,2.0,68.62528132
1/4/2022,5,10,2,1,349.0,172,189.0,171.35,84.66,5.0,3,1,79.81,4,8.17,2.0,42.18455077
1/4/2022,5,11,2,4,237.0,78,192.0,77.14,39.15,0.0,4,1,35.15,3,9.59,2.0,31.37554084
1/4/2022,5,12,2,2,220.0,196,82.0,187.61,45.65,15.0,2,1,48.04,2,8.94,5.0,56.50089137
1/4/2022,5,13,2,1,86.0,75,153.0,72.27,40.27,15.0,1,1,41.66,2,5.67,2.0,51.86841117
1/4/2022,5,14,1,4,334.0,11,179.0,8.45,82.99,15.0,4,1,87.85,1,6.09,2.0,53.91599915
1/4/2022,5,15,1,4,186.0,144,197.0,150.43,60.15,20.0,2,1,61.9,2,3.42,2.0,31.80909156
1/4/2022,5,16,1,1,288.0,200,180.0,216.05,15.19,10.0,1,0,12.13,4,2.18,5.0,45.54709159
1/4/2022,5,17,1,1,460.0,256,107.0,252.35,37.46,20.0,2,1,33.09,3,2.75,5.0,41.23738039
1/4/2022,5,18,1,3,482.0,118,168.0,137.7,34.44,10.0,2,0,33.51,1,5.65,2.0,37.94862726
1/4/2022,5,19,1,1,278.0,244,24.0,259.18,84.99,20.0,3,0,85.21,3,2.01,5.0,30.22088468
1/4/2022,5,20,1,4,128.0,54,139.0,62.09,81.63,10.0,3,0,78.32,3,5.82,2.0,44.33862914
1/5/2022,1,1,3,2,238.0,147,37.0,150.27,28.46,20.0,1,1,29.4,4,7.59,5.0,68.02857226
1/5/2022,1,2,3,4,270.0,220,165.0,237.0,79.54,10.0,3,0,80.22,1,9.49,5.0,32.32334449
1/5/2022,1,3,3,2,216.0,97,198.0,101.54,80.57,5.0,3,1,78.89,2,5.98,2.0,58.32290311
1/5/2022,1,4,3,1,172.0,29,73.0,40.03,93.53,20.0,4,1,93.55,3,8.45,2.0,63.29770563
1/5/2022,1,5,3,4,405.0,192,76.0,193.38,46.13,0.0,2,0,42.56,1,12.8,5.0,47.27780075
1/5/2022,1,6,2,1,338.0,158,139.0,168.84,60.2,0.0,3,1,57.13,4,4.39,5.0,54.47411579
1/5/2022,1,7,2,4,409.0,8,143.0,17.44,53.65,5.0,2,0,53.31,3,3.47,2.0,37.98695129
1/5/2022,1,8,2,4,102.0,42,23.0,35.11,59.2,5.0,4,0,58.19,4,6.88,5.0,54.30179408
1/5/2022,1,9,2,3,433.0,5,185.0,6.6,98.03,5.0,3,0,93.57,1,7.88,2.0,62.33589392
1/5/2022,1,10,2,3,288.0,93,169.0,85.66,32.6,20.0,3,0,32.17,1,7.47,2.0,47.60609975
1/5/2022,1,11,2,1,485.0,44,191.0,54.08,53.31,5.0,1,1,52.89,1,6.74,2.0,34.88152939
1/5/2022,1,12,2,4,414.0,78,91.0,76.67,93.96,20.0,1,0,98.29,2,9.98,2.0,42.46844304
1/5/2022,1,13,2,3,370.0,57,24.0,55.73,83.3,0.0,4,0,82.46,2,6.08,5.0,61.00531293
1/5/2022,1,14,1,1,233.0,161,171.0,155.79,12.66,15.0,3,1,12.38,3,6.09,2.0,67.57995766
1/5/2022,1,15,1,4,272.0,172,139.0,183.33,55.77,20.0,3,1,59.56,4,7.63,5.0,31.80909156
1/5/2022,1,16,1,3,189.0,132,196.0,143.24,30.15,15.0,3,0,26.17,3,3.63,2.0,44.27013307
1/5/2022,1,17,1,3,120.0,46,156.0,53.06,63.75,5.0,4,0,60.02,4,3.8,2.0,62.08787923
1/5/2022,1,18,1,2,248.0,17,200.0,17.8,97.51,10.0,4,0,97.99,1,5.83,2.0,69.47547746
1/5/2022,1,19,1,4,492.0,38,167.0,47.82,49.8,5.0,3,1,47.76,3,5.68,2.0,58.27429375
1/5/2022,1,20,1,4,355.0,11,26.0,4.5,33.3,10.0,3,0,37.71,4,5.06,2.0,44.33862914
1/5/2022,2,1,3,3,250.0,161,70.0,171.45,56.24,15.0,4,1,60.32,1,5.57,5.0,53.94633937
1/5/2022,2,2,3,1,182.0,101,81.0,92.92,43.43,20.0,1,1,39.61,3,5.86,5.0,36.24074562
1/5/2022,2,3,3,1,274.0,263,91.0,257.46,30.78,10.0,4,0,34.67,2,8.44,5.0,54.04460047
1/5/2022,2,4,3,1,148.0,32,142.0,25.88,82.85,5.0,1,0,78.98,3,9.77,2.0,63.29770563
1/5/2022,2,5,3,4,241.0,209,36.0,212.58,87.11,0.0,2,1,83.23,1,7.31,5.0,47.27780075
1/5/2022,2,6,2,4,131.0,24,176.0,22.17,56.68,5.0,2,0,60.18,1,4.62,2.0,41.68578594
1/5/2022,2,7,2,2,80.0,20,176.0,34.05,80.01,5.0,3,1,80.65,4,7.99,2.0,61.40703846
1/5/2022,2,8,2,3,483.0,148,111.0,145.1,41.24,0.0,2,1,44.9,3,3.32,5.0,36.82096495
1/5/2022,2,9,2,4,228.0,100,183.0,109.92,96.96,5.0,2,1,98.62,1,6.96,2.0,68.62528132
1/5/2022,2,10,2,3,202.0,129,55.0,119.12,87.69,20.0,4,0,83.87,3,9.55,5.0,47.60609975
1/5/2022,2,11,2,3,440.0,257,41.0,266.89,74.45,5.0,2,1,76.99,1,4.46,5.0,66.37281608
1/5/2022,2,12,2,4,264.0,262,29.0,269.59,53.28,5.0,3,0,56.77,2,5.19,5.0,42.46844304
1/5/2022,2,13,2,3,296.0,200,20.0,214.64,25.38,15.0,2,1,25.99,1,3.14,5.0,61.00531293
1/5/2022,2,14,1,4,201.0,56,187.0,69.26,23.84,10.0,1,1,19.73,1,3.05,2.0,53.91599915
1/5/2022,2,15,1,2,70.0,24,28.0,17.01,52.21,20.0,2,0,56.17,2,6.9,2.0,37.8393145
1/5/2022,2,16,1,4,176.0,105,174.0,106.4,79.34,20.0,2,0,79.16,1,4.56,2.0,63.14950037
1/5/2022,2,17,1,3,399.0,294,100.0,302.77,13.13,15.0,4,0,9.46,2,7.99,5.0,62.08787923
1/5/2022,2,18,1,3,294.0,142,63.0,154.25,23.28,15.0,2,1,23.86,3,4.52,5.0,37.94862726
1/5/2022,2,19,1,2,222.0,55,27.0,68.88,67.3,10.0,1,1,66.27,1,5.73,5.0,62.61845714
1/5/2022,2,20,1,2,123.0,24,110.0,27.69,17.35,20.0,2,1,13.22,3,3.84,2.0,32.96178607
1/5/2022,3,1,3,4,388.0,53,55.0,47.35,93.06,0.0,4,1,88.15,2,6.14,2.0,59.27975767
1/5/2022,3,2,3,2,191.0,189,177.0,187.88,84.04,20.0,2,0,87.67,4,8.42,5.0,36.23978081
1/5/2022,3,3,3,3,370.0,146,68.0,155.15,25.75,0.0,3,1,30.21,2,14.63,5.0,68.79639409
1/5/2022,3,4,3,3,463.0,186,77.0,188.51,76.32,20.0,2,0,79.04,2,9.77,5.0,37.33618039
1/5/2022,3,5,3,4,140.0,77,149.0,90.49,49.52,20.0,4,1,54.31,1,6.32,2.0,47.27780075
1/5/2022,3,6,2,3,314.0,225,135.0,220.06,93.81,0.0,4,0,89.3,3,7.68,5.0,44.65447373
1/5/2022,3,7,2,3,79.0,66,69.0,74.14,76.7,10.0,3,1,73.33,2,8.67,5.0,50.56937754
1/5/2022,3,8,2,2,411.0,35,83.0,35.46,24.28,15.0,4,1,21.81,4,7.27,2.0,31.85801651
1/5/2022,3,9,2,4,117.0,1,64.0,7.16,13.87,15.0,3,1,14.32,1,5.06,2.0,68.62528132
1/5/2022,3,10,2,4,109.0,95,73.0,90.43,14.93,10.0,1,0,17.34,4,6.03,5.0,57.36932106
1/5/2022,3,11,2,3,438.0,255,85.0,269.91,22.22,10.0,4,1,25.17,1,3.41,5.0,66.37281608
1/5/2022,3,12,2,3,480.0,132,174.0,122.08,57.69,5.0,2,0,56.53,4,4.38,2.0,50.80272085
