ds,Store_ID,Product_ID,Category_Code,Region_Code,y,Price,Discount,Weather_Code,Promotion,Competitor_Pricing,Seasonality_Code
2022-01-05,2,1,0,2,161,56.24,15,3,1,60.32,0
2022-01-05,2,2,0,0,101,43.43,20,0,1,39.61,2
2022-01-05,2,3,0,0,263,30.78,10,3,0,34.67,1
2022-01-05,2,4,0,0,32,82.85,5,0,0,78.98,2
2022-01-05,2,5,0,3,209,87.11,0,2,1,83.23,0
2022-01-05,2,6,1,3,24,56.68,5,2,0,60.18,0
2022-01-05,2,7,1,1,20,80.01,5,1,1,80.65,3
2022-01-05,2,8,1,2,148,41.24,0,2,1,44.9,2
2022-01-05,2,9,1,3,100,96.96,5,2,1,98.62,0
2022-01-05,2,10,1,2,129,87.69,20,3,0,83.87,2
2022-01-05,2,11,1,2,257,74.45,5,2,1,76.99,0
2022-01-05,2,12,1,3,262,53.28,5,1,0,56.77,1
2022-01-05,2,13,1,2,200,25.38,15,2,1,25.99,0
2022-01-05,2,14,2,3,56,23.84,10,0,1,19.73,0
2022-01-05,2,15,2,1,24,52.21,20,2,0,56.17,1
2022-01-05,2,16,2,3,105,79.34,20,2,0,79.16,0
2022-01-05,2,17,2,2,294,13.13,15,3,0,9.46,1
2022-01-05,2,18,2,2,142,23.28,15,2,1,23.86,2
2022-01-05,2,19,2,1,55,67.3,10,0,1,66.27,0
2022-01-05,2,20,2,1,24,17.35,20,2,1,13.22,2
2022-01-05,3,1,0,3,53,93.06,0,3,1,88.15,1
2022-01-05,3,2,0,1,189,84.04,20,2,0,87.67,3
2022-01-05,3,3,0,2,146,25.75,0,1,1,30.21,1
2022-01-05,3,4,0,2,186,76.32,20,2,0,79.04,1
2022-01-05,3,5,0,3,77,49.52,20,3,1,54.31,0
2022-01-05,3,6,1,2,225,93.81,0,3,0,89.3,2
2022-01-05,3,7,1,2,66,76.7,10,1,1,73.33,1
2022-01-05,3,8,1,1,35,24.28,15,3,1,21.81,3
2022-01-05,3,9,1,3,1,13.87,15,1,1,14.32,0
2022-01-05,3,10,1,3,95,14.93,10,0,0,17.34,3
2022-01-05,3,11,1,2,255,22.22,10,3,1,25.17,0
2022-01-05,3,12,1,2,132,57.69,5,2,0,56.53,3
2022-01-05,3,13,1,2,234,80.36,15,1,1,78.62,3
2022-01-05,3,14,2,1,42,40.6,10,1,1,37.42,3
2022-01-05,3,15,2,1,25,86.8,0,3,0,90.41,2
2022-01-05,3,16,2,0,30,30.33,15,3,1,27.66,2
2022-01-05,3,17,2,2,28,29.03,0,3,0,25.22,1
2022-01-05,3,18,2,1,38,97.97,15,2,0,102.22,0
2022-01-05,3,19,2,3,149,31.18,0,0,1,34.2,3
2022-01-05,3,20,2,0,192,65.34,10,1,0,63.05,2
2022-01-05,4,1,0,0,198,57.58,10,2,0,58.98,1
2022-01-05,4,2,0,0,83,54.02,20,1,0,58.22,3
2022-01-05,4,3,0,0,97,69.96,10,3,1,70.94,2
2022-01-05,4,4,0,0,173,51.07,5,0,1,50.35,0
2022-01-05,4,5,0,2,69,99.12,20,1,1,95.19,2
2022-01-05,4,6,1,2,256,77.59,15,0,0,79.28,2
2022-01-05,4,7,1,0,246,87.6,10,3,0,92.28,1
2022-01-05,4,8,1,1,332,43.67,15,2,1,40.57,1
2022-01-05,4,9,1,0,325,89.52,0,1,0,87.3,1
2022-01-05,4,10,1,2,53,12.89,0,3,1,13.92,2
2022-01-05,4,11,1,3,17,92.7,5,0,0,97.29,2
2022-01-05,4,12,1,3,223,31.47,20,3,0,29.24,0
2022-01-05,4,13,1,3,95,89.52,0,2,0,91.76,2
2022-01-05,4,14,2,0,225,54.44,20,0,0,57.58,3
2022-01-05,4,15,2,2,216,21.75,15,0,0,21.05,3
2022-01-05,4,16,2,0,324,60.8,0,1,1,58.01,0
2022-01-05,4,17,2,1,75,60.17,5,0,0,55.33,1
2022-01-05,4,18,2,3,158,19.17,15,1,1,20.52,3
2022-01-05,4,19,2,3,55,45.92,20,3,0,46.95,3
2022-01-05,4,20,2,1,131,23.85,5,2,0,19.43,2
2022-01-05,5,1,0,1,74,40.47,20,2,0,40.3,0
2022-01-05,5,2,0,3,59,26.25,15,3,1,28.27,2
2022-01-05,5,3,0,1,150,82.08,5,1,0,82.7,0
2022-01-05,5,4,0,0,135,50.59,15,0,0,54.05,0
2022-01-05,5,5,0,3,79,49.08,5,1,0,45.5,0
2022-01-05,5,6,1,1,62,12.38,0,1,1,16.24,1
2022-01-05,5,7,1,2,130,49.02,20,2,0,53.33,2
2022-01-05,5,8,1,0,74,27.8,10,0,1,31.34,1
2022-01-05,5,9,1,3,16,59.13,10,1,0,59.09,1
2022-01-05,5,10,1,0,342,43.1,5,2,1,42.19,1
2022-01-05,5,11,1,1,48,13.33,5,2,0,13.1,2
2022-01-05,5,12,1,2,224,98.66,10,3,0,103.3,0
2022-01-05,5,13,1,1,64,39.8,15,1,1,35.38,1
2022-01-05,5,14,2,0,322,86.26,10,1,0,85.97,1
2022-01-05,5,15,2,1,264,85.81,10,3,1,89.25,1
2022-01-05,5,16,2,3,343,58.21,20,1,0,57.49,0
2022-01-05,5,17,2,2,15,74.42,5,2,0,73.86,1
2022-01-05,5,18,2,2,90,53.06,10,0,0,56.0,1
2022-01-05,5,19,2,1,143,61.9,15,3,0,60.14,2
2022-01-05,5,20,2,1,36,53.65,20,2,1,49.72,3
2022-01-06,1,1,0,2,37,91.05,5,3,0,87.3,1
2022-01-06,1,2,0,2,230,47.32,0,1,0,45.33,3
2022-01-06,1,3,0,3,58,54.78,20,0,0,52.0,2
2022-01-06,1,4,0,3,305,41.72,15,3,0,38.59,2
2022-01-06,1,5,0,2,120,37.57,0,3,1,33.29,2
2022-01-06,1,6,1,3,2,83.4,0,1,1,86.18,2
2022-01-06,1,7,1,1,35,99.12,5,0,1,104.06,1
2022-01-06,1,8,1,3,171,34.4,10,2,0,38.52,0
2022-01-06,1,9,1,2,195,59.33,20,3,1,62.02,2
2022-01-06,1,10,1,2,97,33.79,15,2,1,36.98,3
2022-01-06,1,11,1,2,177,60.79,20,2,1,61.26,0
2022-01-06,1,12,1,0,1,63.21,0,1,0,60.48,0
2022-01-06,1,13,1,3,181,64.04,20,1,0,65.45,2
2022-01-06,1,14,2,1,100,46.65,10,1,0,43.83,3
2022-01-06,1,15,2,1,1,92.22,0,2,0,92.67,0
2022-01-06,1,16,2,2,429,28.27,10,2,1,25.68,2
2022-01-06,1,17,2,3,26,22.57,5,1,1,21.48,1
2022-01-06,1,18,2,2,176,81.55,10,3,0,76.9,3
2022-01-06,1,19,2,1,15,96.19,5,1,1,93.01,0
2022-01-06,1,20,2,0,2,79.76,0,1,0,78.21,3
2022-01-06,2,1,0,3,81,28.58,10,0,1,30.51,3
2022-01-06,2,2,0,0,23,48.84,15,2,1,44.11,3
2022-01-06,2,3,0,2,65,60.75,0,1,0,62.18,2
2022-01-06,2,4,0,2,62,58.46,5,1,0,54.87,2
2022-01-06,2,5,0,1,76,17.93,10,1,1,20.75,2
2022-01-06,2,6,1,3,136,49.22,5,1,0,46.24,2
2022-01-06,2,7,1,0,255,43.87,10,3,0,40.56,2
2022-01-06,2,8,1,1,244,63.54,5,3,0,59.21,1
2022-01-06,2,9,1,2,173,40.94,10,2,1,43.03,0
2022-01-06,2,10,1,2,330,65.09,15,0,0,66.25,2
2022-01-06,2,11,1,1,95,69.04,20,0,0,64.21,1
2022-01-06,2,12,1,1,144,43.15,5,3,0,40.69,0
2022-01-06,2,13,1,2,350,49.42,10,2,0,53.84,2
2022-01-06,2,14,2,0,240,76.27,15,2,1,79.25,1
2022-01-06,2,15,2,2,210,22.01,20,2,1,26.77,1
2022-01-06,2,16,2,3,59,91.94,20,3,1,92.99,3
2022-01-06,2,17,2,1,57,26.93,0,1,1,31.05,3
2022-01-06,2,18,2,0,57,93.1,15,1,1,93.47,2
2022-01-06,2,19,2,0,283,42.65,10,0,1,44.37,0
2022-01-06,2,20,2,3,203,99.48,10,2,1,100.87,2
2022-01-06,3,1,0,3,170,96.28,15,2,1,93.98,1
2022-01-06,3,2,0,2,30,55.36,20,3,1,55.66,2
2022-01-06,3,3,0,1,180,25.18,15,1,1,29.75,2
2022-01-06,3,4,0,0,211,61.36,5,2,1,58.36,1
2022-01-06,3,5,0,2,243,83.39,0,0,1,79.82,0
2022-01-06,3,6,1,1,7,10.97,0,2,0,8.7,3
2022-01-06,3,7,1,1,9,11.77,0,1,1,10.1,3
2022-01-06,3,8,1,1,231,23.44,20,0,0,25.32,1
2022-01-06,3,9,1,3,11,15.82,0,2,1,15.76,1
2022-01-06,3,10,1,0,18,55.5,15,1,0,52.96,0
2022-01-06,3,11,1,2,144,58.31,10,0,0,54.94,1
2022-01-06,3,12,1,3,26,61.61,10,0,0,58.61,0
2022-01-06,3,13,1,1,61,83.41,10,2,1,83.38,0
2022-01-06,3,14,2,1,80,45.22,0,2,1,40.97,2
2022-01-06,3,15,2,0,476,20.66,0,1,1,16.87,3
2022-01-06,3,16,2,0,316,41.15,0,1,1,42.58,0
2022-01-06,3,17,2,1,162,75.06,0,2,1,73.35,1
2022-01-06,3,18,2,0,51,11.07,5,0,0,13.04,0
2022-01-06,3,19,2,0,37,51.51,5,1,1,53.03,1
2022-01-06,3,20,2,3,63,95.0,0,1,0,94.76,3
2022-01-06,4,1,0,1,101,16.86,20,2,0,12.11,2
2022-01-06,4,2,0,2,105,20.2,0,1,0,15.44,2
2022-01-06,4,3,0,1,134,38.42,5,3,0,43.03,3
2022-01-06,4,4,0,0,50,83.19,10,3,1,88.18,3
2022-01-06,4,5,0,2,220,79.42,5,2,0,77.63,1
2022-01-06,4,6,1,0,260,79.07,10,3,1,81.47,2
2022-01-06,4,7,1,0,80,68.16,15,1,1,71.46,2
2022-01-06,4,8,1,1,167,13.17,5,3,0,15.66,1
2022-01-06,4,9,1,0,166,90.13,15,0,0,86.94,0
2022-01-06,4,10,1,0,49,97.69,10,2,0,96.13,1
2022-01-06,4,11,1,3,26,46.28,5,0,1,45.18,1
2022-01-06,4,12,1,0,73,77.85,0,2,0,81.15,0
2022-01-06,4,13,1,3,257,23.32,0,2,0,19.92,2
2022-01-06,4,14,2,2,50,75.87,15,1,0,77.66,3
2022-01-06,4,15,2,3,49,90.79,15,3,1,91.53,2
2022-01-06,4,16,2,3,24,81.37,15,3,1,84.52,0
2022-01-06,4,17,2,1,192,33.34,5,1,1,29.25,0
2022-01-06,4,18,2,1,47,95.48,5,1,0,95.64,3
2022-01-06,4,19,2,1,325,33.58,20,2,1,34.57,2
2022-01-06,4,20,2,3,150,29.27,20,2,0,31.37,1
2022-01-06,5,1,0,3,195,34.92,15,1,1,34.3,2
2022-01-06,5,2,0,1,35,92.42,10,1,0,92.19,1
2022-01-06,5,3,0,3,96,60.14,10,1,0,62.06,0
2022-01-06,5,4,0,2,219,69.02,15,0,0,73.68,2
2022-01-06,5,5,0,2,14,52.41,20,3,1,47.58,3
2022-01-06,5,6,1,1,14,58.85,20,1,1,58.68,0
2022-01-06,5,7,1,3,39,58.4,20,3,0,55.85,2
2022-01-06,5,8,1,3,162,81.97,0,1,0,78.8,1
2022-01-06,5,9,1,1,70,46.58,0,0,1,43.42,2
2022-01-06,5,10,1,1,64,53.15,20,3,0,57.29,2
2022-01-06,5,11,1,1,83,86.35,10,1,0,86.19,1
2022-01-06,5,12,1,1,171,57.72,0,2,1,55.53,3
2022-01-06,5,13,1,1,101,89.13,5,3,1,90.39,0
2022-01-06,5,14,2,3,128,25.88,5,3,0,27.34,2
2022-01-06,5,15,2,2,7,38.71,15,1,0,38.56,0
2022-01-06,5,16,2,1,15,97.79,15,2,0,102.66,1
2022-01-06,5,17,2,2,250,49.83,15,3,0,45.99,2
2022-01-06,5,18,2,2,192,41.02,15,3,1,39.59,3
2022-01-06,5,19,2,0,149,50.18,15,1,0,54.25,0
2022-01-06,5,20,2,3,7,92.93,20,0,1,89.89,3
2022-01-07,1,1,0,0,107,53.99,10,0,1,58.8,3
2022-01-07,1,2,0,0,115,80.82,5,1,0,81.11,3
2022-01-07,1,3,0,0,32,63.07,0,0,0,67.25,3
2022-01-07,1,4,0,3,307,10.74,15,3,0,11.3,3
2022-01-07,1,5,0,3,92,29.63,15,2,0,30.55,0
2022-01-07,1,6,1,1,23,27.88,20,1,1,30.02,3
2022-01-07,1,7,1,0,429,50.47,10,1,1,46.52,1
2022-01-07,1,8,1,2,64,37.99,20,1,0,33.1,1
2022-01-07,1,9,1,3,242,48.3,0,3,0,50.42,2
2022-01-07,1,10,1,2,20,55.07,0,2,0,53.32,2
2022-01-07,1,11,1,0,102,73.88,10,3,1,70.41,1
2022-01-07,1,12,1,1,118,65.47,20,3,0,67.26,1
2022-01-07,1,13,1,0,71,37.22,10,3,0,33.29,1
2022-01-07,1,14,2,2,115,51.17,0,2,1,54.34,0
2022-01-07,1,15,2,2,128,12.36,0,1,0,9.38,0
2022-01-07,1,16,2,2,161,82.49,5,0,1,79.98,2
2022-01-07,1,17,2,1,66,13.81,0,3,1,9.33,0
2022-01-07,1,18,2,1,87,58.5,15,2,1,55.07,3
2022-01-07,1,19,2,1,46,65.57,0,1,1,61.51,3
2022-01-07,1,20,2,3,124,52.47,20,1,0,50.87,1
2022-01-07,2,1,0,3,150,85.79,5,3,0,82.42,0
2022-01-07,2,2,0,2,67,73.73,5,3,0,78.46,1
2022-01-07,2,3,0,3,72,42.82,0,3,1,39.39,2
2022-01-07,2,4,0,2,114,93.78,15,3,0,95.71,1
2022-01-07,2,5,0,1,119,42.56,10,1,0,41.52,3
2022-01-07,2,6,1,0,68,38.51,20,2,0,35.74,1
2022-01-07,2,7,1,1,211,49.35,15,2,1,49.28,3
2022-01-07,2,8,1,0,46,96.55,10,2,1,94.72,0
2022-01-07,2,9,1,1,117,72.01,15,1,0,69.27,1
2022-01-07,2,10,1,1,116,85.36,5,2,1,83.62,1
2022-01-07,2,11,1,3,53,30.33,10,1,1,32.73,0
2022-01-07,2,12,1,3,137,80.92,20,2,0,80.54,3
2022-01-07,2,13,1,3,143,45.69,20,2,1,47.41,0
2022-01-07,2,14,2,2,152,39.53,15,0,1,38.08,2
2022-01-07,2,15,2,1,39,74.81,15,3,1,77.91,2
2022-01-07,2,16,2,1,211,41.54,10,2,0,42.88,2
2022-01-07,2,17,2,1,100,79.73,0,1,1,81.89,3
2022-01-07,2,18,2,2,73,78.75,20,1,0,76.47,1
2022-01-07,2,19,2,0,122,12.31,10,1,0,14.77,2
2022-01-07,2,20,2,3,86,61.14,10,3,0,59.68,1
2022-01-07,3,1,0,0,39,66.68,15,1,1,62.1,2
2022-01-07,3,2,0,3,145,84.95,5,1,0,81.19,3
2022-01-07,3,3,0,1,4,85.2,0,0,1,90.12,1
2022-01-07,3,4,0,0,8,42.9,10,1,1,40.45,3
2022-01-07,3,5,0,1,298,82.07,20,1,1,86.47,2
2022-01-07,3,6,1,2,175,73.39,0,1,1,71.36,0
2022-01-07,3,7,1,1,177,40.45,10,0,1,41.65,1
2022-01-07,3,8,1,1,154,12.48,0,1,0,14.52,3
2022-01-07,3,9,1,2,24,32.44,20,1,1,28.48,3
2022-01-07,3,10,1,0,63,61.85,0,0,0,66.47,1
2022-01-07,3,11,1,3,29,35.12,5,1,0,36.38,3
2022-01-07,3,12,1,1,52,14.89,5,2,1,16.76,3
2022-01-07,3,13,1,1,59,18.4,5,0,1,16.55,2
2022-01-07,3,14,2,2,48,83.95,15,3,1,83.32,0
2022-01-07,3,15,2,3,71,83.65,20,0,0,82.41,2
2022-01-07,3,16,2,2,86,16.24,10,0,0,16.83,0
2022-01-07,3,17,2,0,12,34.38,20,3,1,34.61,3
2022-01-07,3,18,2,2,336,72.54,10,0,0,76.87,2
2022-01-07,3,19,2,1,35,80.19,0,0,1,75.71,2
2022-01-07,3,20,2,1,20,93.99,5,3,0,91.56,0
2022-01-07,4,1,0,3,13,91.6,20,1,0,93.9,3
2022-01-07,4,2,0,0,46,79.31,0,0,1,80.4,1
2022-01-07,4,3,0,0,49,63.03,15,2,0,58.96,0
2022-01-07,4,4,0,2,92,44.43,10,1,0,43.14,3
2022-01-07,4,5,0,0,108,80.61,15,3,1,82.67,1
2022-01-07,4,6,1,2,343,59.12,20,2,0,60.54,1
2022-01-07,4,7,1,0,83,43.98,10,0,0,40.77,3
2022-01-07,4,8,1,2,72,32.77,0,1,0,28.73,0
2022-01-07,4,9,1,1,186,48.29,0,2,1,45.31,0
2022-01-07,4,10,1,1,50,54.76,20,2,1,49.85,2
2022-01-07,4,11,1,0,80,82.63,0,3,1,82.31,0
2022-01-07,4,12,1,3,36,83.16,5,0,1,86.66,0
2022-01-07,4,13,1,0,188,88.58,15,3,0,86.76,3
2022-01-07,4,14,2,1,227,60.49,10,2,0,64.27,1
2022-01-07,4,15,2,1,174,99.47,10,2,0,102.21,2
2022-01-07,4,16,2,0,139,82.21,0,1,0,83.05,2
2022-01-07,4,17,2,1,4,94.56,10,1,1,95.74,1
2022-01-07,4,18,2,0,70,66.34,5,0,1,68.05,1
2022-01-07,4,19,2,0,12,77.11,15,3,1,81.9,1
2022-01-07,4,20,2,0,162,94.18,5,1,0,93.94,0
2022-01-07,5,1,0,2,97,41.28,15,3,1,44.0,0
2022-01-07,5,2,0,3,297,71.78,0,1,0,69.36,2
2022-01-07,5,3,0,1,197,31.15,10,3,0,30.62,3
2022-01-07,5,4,0,3,32,85.3,15,3,0,86.87,1
2022-01-07,5,5,0,1,131,60.88,0,1,1,58.4,0
2022-01-07,5,6,1,2,284,49.36,15,3,0,49.55,3
2022-01-07,5,7,1,0,246,76.42,5,2,0,72.96,1
2022-01-07,5,8,1,0,139,95.46,5,3,1,99.22,1
2022-01-07,5,9,1,3,182,25.51,0,2,1,24.02,2
2022-01-07,5,10,1,1,164,61.24,0,0,1,58.08,1
2022-01-07,5,11,1,1,438,81.95,15,0,0,78.29,3
2022-01-07,5,12,1,1,59,51.76,20,1,1,55.96,3
2022-01-07,5,13,1,0,88,47.68,20,2,1,44.19,3
2022-01-07,5,14,2,3,211,61.07,10,3,1,58.4,1
2022-01-07,5,15,2,2,161,63.13,0,2,0,60.01,2
2022-01-07,5,16,2,0,111,38.22,0,2,0,41.87,2
2022-01-07,5,17,2,2,186,78.41,10,3,1,82.58,2
2022-01-07,5,18,2,2,30,44.62,20,0,1,49.14,2
2022-01-07,5,19,2,2,33,31.44,0,1,1,33.88,0
2022-01-07,5,20,2,3,126,38.55,0,1,0,42.42,3
2022-01-08,1,1,0,2,2,66.3,20,2,1,63.82,3
2022-01-08,1,2,0,1,33,72.12,5,1,0,73.33,2
2022-01-08,1,3,0,2,123,39.4,10,1,1,35.41,2
2022-01-08,1,4,0,0,79,40.63,0,1,0,40.25,1
2022-01-08,1,5,0,3,217,20.73,10,1,1,16.33,1
2022-01-08,1,6,1,2,14,53.8,20,2,0,50.16,3
2022-01-08,1,7,1,0,172,13.51,15,0,1,16.04,3
2022-01-08,1,8,1,0,58,14.55,20,2,0,12.21,1
2022-01-08,1,9,1,1,162,22.53,20,2,0,24.44,2
2022-01-08,1,10,1,0,186,64.49,10,1,1,65.01,3
2022-01-08,1,11,1,1,106,22.11,20,2,1,25.81,1
2022-01-08,1,12,1,0,229,79.77,5,3,1,79.7,3
2022-01-08,1,13,1,1,261,76.62,0,1,0,75.03,2
2022-01-08,1,14,2,1,142,49.74,5,2,0,53.24,1
2022-01-08,1,15,2,1,255,10.98,5,0,0,13.59,0
2022-01-08,1,16,2,1,42,32.13,5,2,0,37.04,1
2022-01-08,1,17,2,0,248,42.26,15,1,1,40.43,3
2022-01-08,1,18,2,3,58,79.68,5,3,0,76.69,1
2022-01-08,1,19,2,1,127,12.22,0,1,0,11.92,3
2022-01-08,1,20,2,1,151,65.67,15,2,1,68.33,3
2022-01-08,2,1,0,0,341,90.22,20,1,1,87.58,1
2022-01-08,2,2,0,0,134,91.27,10,2,0,94.65,0
2022-01-08,2,3,0,3,64,75.69,5,0,1,78.99,1
2022-01-08,2,4,0,2,298,41.52,20,2,0,42.35,2
2022-01-08,2,5,0,1,107,35.32,10,2,1,32.6,1
2022-01-08,2,6,1,1,233,52.87,10,2,0,51.75,1
2022-01-08,2,7,1,1,18,74.31,10,3,0,76.4,2
2022-01-08,2,8,1,1,278,74.62,0,0,0,71.97,2
2022-01-08,2,9,1,3,241,68.99,0,0,0,73.06,0
2022-01-08,2,10,1,3,23,91.77,10,1,1,91.56,2
2022-01-08,2,11,1,1,7,92.43,0,3,0,88.55,0
2022-01-08,2,12,1,0,13,35.54,20,1,1,30.77,3
2022-01-08,2,13,1,0,91,97.17,10,2,1,95.44,3
2022-01-08,2,14,2,1,25,70.89,10,2,0,73.73,3
2022-01-08,2,15,2,3,117,74.19,10,1,0,70.08,1
2022-01-08,2,16,2,1,34,24.24,20,2,1,19.87,0
2022-01-08,2,17,2,3,153,81.09,15,0,0,86.01,0
2022-01-08,2,18,2,1,351,97.91,0,2,0,93.15,1
2022-01-08,2,19,2,3,285,20.87,15,1,1,18.88,2
2022-01-08,2,20,2,2,188,89.75,5,1,0,87.28,2
2022-01-08,3,1,0,1,264,72.31,20,3,1,68.04,2
2022-01-08,3,2,0,2,50,75.25,10,1,1,72.17,0
2022-01-08,3,3,0,0,12,46.2,10,0,1,45.15,1
2022-01-08,3,4,0,2,250,29.64,0,2,1,25.93,2
2022-01-08,3,5,0,1,271,73.61,5,0,0,69.74,2
2022-01-08,3,6,1,2,189,74.7,10,1,1,79.56,2
2022-01-08,3,7,1,3,324,73.57,0,0,1,69.12,3
2022-01-08,3,8,1,2,454,19.84,5,0,0,20.0,2
2022-01-08,3,9,1,3,104,84.48,0,1,1,88.15,0
2022-01-08,3,10,1,2,6,88.54,20,3,1,92.13,0
2022-01-08,3,11,1,2,480,74.14,20,3,0,73.2,3
2022-01-08,3,12,1,3,3,16.46,5,3,1,17.96,0
2022-01-08,3,13,1,1,11,87.77,0,0,1,85.3,1
2022-01-08,3,14,2,3,60,20.31,10,2,0,24.85,1
2022-01-08,3,15,2,1,47,97.72,0,2,0,102.16,3
2022-01-08,3,16,2,2,36,26.65,10,2,1,28.85,0
2022-01-08,3,17,2,0,85,15.63,20,3,0,18.44,1
2022-01-08,3,18,2,1,61,53.53,10,3,0,51.64,2
2022-01-08,3,19,2,1,66,22.67,0,3,0,25.4,3
2022-01-08,3,20,2,1,119,21.01,5,2,1,19.42,1
2022-01-08,4,1,0,2,23,24.71,20,2,1,25.11,0
2022-01-08,4,2,0,1,25,83.18,5,1,0,85.58,3
2022-01-08,4,3,0,0,214,22.27,10,3,1,20.86,3
2022-01-08,4,4,0,3,450,88.87,5,1,0,93.03,3
2022-01-08,4,5,0,1,148,11.43,20,3,0,16.1,1
2022-01-08,4,6,1,0,69,20.5,15,3,0,20.26,2
2022-01-08,4,7,1,0,97,56.84,15,2,0,55.52,2
2022-01-08,4,8,1,0,161,39.81,10,1,1,39.59,2
2022-01-08,4,9,1,0,97,65.64,5,0,1,62.4,0
2022-01-08,4,10,1,0,170,15.27,0,2,0,14.74,0
2022-01-08,4,11,1,3,132,32.2,15,3,1,36.91,2
2022-01-08,4,12,1,2,145,92.42,10,0,0,97.22,3
2022-01-08,4,13,1,3,331,20.13,20,3,1,24.22,2
2022-01-08,4,14,2,2,256,51.94,10,3,0,54.91,3
2022-01-08,4,15,2,0,135,19.51,10,0,1,24.3,0
2022-01-08,4,16,2,0,163,81.94,0,2,1,79.28,1
2022-01-08,4,17,2,1,105,94.97,5,1,0,91.43,1
2022-01-08,4,18,2,3,39,65.26,20,2,1,69.04,1
2022-01-08,4,19,2,2,41,21.49,20,2,1,23.14,2
2022-01-08,4,20,2,3,59,30.67,15,0,1,25.88,0
2022-01-08,5,1,0,0,53,21.2,20,0,0,18.82,1
2022-01-08,5,2,0,3,149,48.65,10,2,1,45.55,0
2022-01-08,5,3,0,2,208,61.05,10,2,1,62.64,0
2022-01-08,5,4,0,1,61,57.98,20,1,1,60.38,2
2022-01-08,5,5,0,2,211,10.83,20,0,1,11.86,1
2022-01-08,5,6,1,0,223,61.72,5,3,1,62.81,0
2022-01-08,5,7,1,1,93,42.82,5,0,0,45.41,1
2022-01-08,5,8,1,3,150,74.0,5,3,1,69.22,2
2022-01-08,5,9,1,2,147,21.5,5,0,1,18.34,0
2022-01-08,5,10,1,2,209,72.32,5,2,1,74.51,3
2022-01-08,5,11,1,0,40,50.72,5,1,0,54.08,1
2022-01-08,5,12,1,3,8,44.41,15,0,1,39.42,2
2022-01-08,5,13,1,3,241,95.4,0,0,1,91.51,2
2022-01-08,5,14,2,3,8,72.93,10,0,0,72.3,1
2022-01-08,5,15,2,1,230,96.08,0,1,0,92.66,2
2022-01-08,5,16,2,1,89,19.72,15,0,1,18.2,1
2022-01-08,5,17,2,2,116,60.49,20,2,1,61.93,3
2022-01-08,5,18,2,2,125,88.88,15,0,0,89.6,0
2022-01-08,5,19,2,1,83,42.53,0,3,1,46.54,1
2022-01-08,5,20,2,3,96,20.84,10,0,1,21.93,0
2022-01-09,1,1,0,1,350,41.72,0,0,1,38.68,1
2022-01-09,1,2,0,0,9,96.33,15,2,1,95.03,0
2022-01-09,1,3,0,2,153,18.67,5,0,1,19.14,2
2022-01-09,1,4,0,3,5,64.74,15,3,0,65.03,1
2022-01-09,1,5,0,0,343,83.56,0,0,0,86.48,0
2022-01-09,1,6,1,0,45,59.23,5,1,0,54.92,3
2022-01-09,1,7,1,1,81,34.2,15,0,1,37.95,2
2022-01-09,1,8,1,2,194,83.93,10,3,0,84.92,2
2022-01-09,1,9,1,3,169,75.93,20,2,1,78.51,0
2022-01-09,1,10,1,1,40,69.78,15,2,1,65.21,1
2022-01-09,1,11,1,0,106,52.18,5,2,1,50.67,0
2022-01-09,1,12,1,1,50,13.88,20,1,0,13.91,2
2022-01-09,1,13,1,0,85,44.84,20,0,0,44.08,0
2022-01-09,1,14,2,2,51,78.24,5,3,0,79.19,1
2022-01-09,1,15,2,2,342,44.74,10,3,1,45.62,0
2022-01-09,1,16,2,2,98,52.49,5,2,1,49.14,0
2022-01-09,1,17,2,0,418,91.79,5,3,1,90.65,3
2022-01-09,1,18,2,0,316,52.06,5,1,0,50.29,1
2022-01-09,1,19,2,3,284,37.43,5,3,0,33.91,2
2022-01-09,1,20,2,0,55,10.99,0,2,0,7.6,0
2022-01-09,2,1,0,1,155,78.43,15,2,1,82.14,3
2022-01-09,2,2,0,0,29,96.63,5,1,1,95.9,3
2022-01-09,2,3,0,0,50,58.55,15,3,0,57.36,2
2022-01-09,2,4,0,2,137,60.26,15,1,1,63.81,0
2022-01-09,2,5,0,1,242,94.9,20,0,1,98.8,2
2022-01-09,2,6,1,1,71,95.07,5,2,1,90.08,0
2022-01-09,2,7,1,2,237,91.4,15,2,0,91.21,3
2022-01-09,2,8,1,3,45,81.13,10,2,1,84.71,0
2022-01-09,2,9,1,0,252,72.99,20,2,1,71.11,0
2022-01-09,2,10,1,1,222,11.3,10,2,0,7.69,3
2022-01-09,2,11,1,2,334,91.41,10,3,1,88.3,3
2022-01-09,2,12,1,1,45,51.28,5,2,0,49.5,0
2022-01-09,2,13,1,3,270,26.81,15,0,1,26.46,3
2022-01-09,2,14,2,0,87,23.4,5,3,1,24.43,1
2022-01-09,2,15,2,3,270,71.86,20,0,0,69.87,2
2022-01-09,2,16,2,0,178,52.98,0,0,1,54.51,3
2022-01-09,2,17,2,1,50,48.77,5,3,1,46.12,0
2022-01-09,2,18,2,3,95,45.68,0,0,1,45.36,2
2022-01-09,2,19,2,3,45,15.25,15,0,0,20.13,3
2022-01-09,2,20,2,2,391,99.92,15,3,1,95.92,3
2022-01-09,3,1,0,2,112,84.48,0,3,0,89.23,1
2022-01-09,3,2,0,0,337,45.42,5,0,0,48.52,2
