Customer ID,Age,Gender,Location,Region,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
245,53,Male,Oregon,West,S,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
246,49,Male,Rhode Island,East,L,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly
247,35,Male,Nevada,West,XL,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly
248,29,Male,Montana,West,XL,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly
249,47,Male,Pennsylvania,East,M,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly
250,53,Male,Alaska,West,S,Autumn,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually
251,33,Male,Mississippi,South,L,Autumn,4,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly
252,21,Male,Wyoming,West,XL,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually
253,32,Male,Delaware,East,M,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly
254,52,Male,Oklahoma,South,L,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,Indiana,North,M,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly
256,43,Male,Maryland,East,M,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
257,58,Male,South Dakota,North,XL,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months
258,20,Male,West Virginia,South,M,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly
259,61,Male,Alabama,South,S,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,32,Male,Louisiana,South,M,Autumn,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually
261,38,Male,Montana,West,S,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,California,West,L,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
263,37,Male,Hawaii,West,M,Summer,3.7,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually
264,27,Male,Iowa,west,M,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly
265,36,Male,Colorado,West,S,Autumn,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually
266,32,Male,Michigan,North,M,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,51,Male,Louisiana,South,L,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
268,64,Male,Maryland,East,M,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually
269,68,Male,Georgia,South,M,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
270,68,Male,Georgia,South,M,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,North Dakota,North,XL,Autumn,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually
272,65,Male,Maryland,East,XL,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly
273,48,Male,Oregon,West,M,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
274,69,Male,North Dakota,North,S,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly
275,59,Male,Maryland,East,M,Spring,3,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
276,48,Male,Virginia,South,XL,Winter,4,Yes,Express,Yes,Yes,13,Credit Card,Weekly
277,25,Male,South Dakota,North,XL,Autumn,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
278,29,Male,Georgia,South,M,Winter,3,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,57,Male,Hawaii,West,M,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually
280,23,Male,Arkansas,South,L,Summer,4,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly
281,45,Male,Montana,West,S,Autumn,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,38,Male,Oklahoma,South,XL,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,21,Male,Minnesota,North,M,Summer,3,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,32,Male,Montana,West,S,Autumn,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually
285,63,Male,Ohio,East,M,Summer,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly
286,29,Male,Kentucky,South,XL,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,27,Male,Nebraska,North,L,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,56,Male,Delaware,East,L,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
289,30,Male,North Carolina,South,M,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
290,49,Male,New York,East,M,Autumn,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,58,Male,Colorado,West,M,Winter,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly
292,57,Male,Delaware,East,XL,Autumn,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,60,Male,Utah,West,M,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,69,Male,Connecticut,East,M,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually
295,70,Male,New Jersey,East,M,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,53,Male,West Virginia,South,M,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,25,Male,Indiana,North,S,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,48,Male,Delaware,East,XL,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,69,Male,Maryland,East,M,Winter,4,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,25,Male,Pennsylvania,East,M,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
301,29,Male,Iowa,west,M,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
302,46,Male,Pennsylvania,East,M,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,37,Male,Delaware,East,L,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,20,Male,Oregon,West,M,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly
305,40,Male,Oregon,West,M,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,60,Male,Utah,West,M,Autumn,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually
307,26,Male,North Dakota,North,S,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually
308,29,Male,Florida,South,M,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,66,Male,Maryland,East,M,Autumn,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly
310,66,Male,Minnesota,North,M,Spring,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly
311,56,Male,Montana,West,M,Winter,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly
312,69,Male,Rhode Island,East,L,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,38,Male,Massachusetts,East,L,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
314,42,Male,Vermont,North,M,Spring,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,30,Male,New Jersey,East,M,Summer,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,66,Male,Wisconsin,North,XL,Spring,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually
317,36,Male,California,West,M,Autumn,3.3,Yes,Free Shipping,Yes,Yes,46,Venmo,Monthly
318,58,Male,West Virginia,South,L,Autumn,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,45,Male,South Dakota,North,M,Winter,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually
320,47,Male,Maine,North,XL,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months
321,66,Male,Kansas,West,L,Summer,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly
322,41,Male,Vermont,North,L,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,41,Male,Tennessee,South,S,Winter,3,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,66,Male,Tennessee,South,M,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly
325,37,Male,Wyoming,West,M,Summer,4.8,Yes,Standard,Yes,Yes,37,Venmo,Quarterly
326,70,Male,Vermont,North,M,Winter,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,62,Male,New Jersey,East,M,Autumn,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,61,Male,Iowa,west,M,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly
329,48,Male,Florida,South,M,Autumn,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,70,Male,Nevada,West,S,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,46,Male,North Dakota,North,M,Winter,3.7,Yes,Express,Yes,Yes,43,Venmo,Bi-Weekly
332,31,Male,Florida,South,L,Autumn,3.3,Yes,Store Pickup,Yes,Yes,46,PayPal,Quarterly
333,19,Male,New York,East,M,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,39,Male,Alaska,West,M,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,41,Male,Kansas,West,M,Autumn,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,20,Male,Oregon,West,L,Spring,3.7,Yes,Standard,Yes,Yes,44,Venmo,Every 3 Months
337,36,Male,Rhode Island,East,S,Autumn,4.4,Yes,Express,Yes,Yes,16,PayPal,Annually
338,32,Male,New Mexico,West,M,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,69,Male,Massachusetts,East,M,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
340,40,Male,Pennsylvania,East,M,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,40,Male,New Jersey,East,L,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months
342,20,Male,Utah,West,S,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,64,Male,Kentucky,South,M,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,27,Male,Nebraska,North,M,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly
345,24,Male,Virginia,South,M,Winter,4,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
346,48,Male,Wyoming,West,S,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,49,Male,New Mexico,West,L,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
348,36,Male,Oregon,West,L,Autumn,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
349,56,Male,South Carolina,South,M,Autumn,2.7,Yes,Free Shipping,Yes,Yes,17,PayPal,Fortnightly
350,37,Male,Arizona,West,M,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,42,Male,Kentucky,South,M,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,28,Male,New York,East,M,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,27,Male,Texas,South,XL,Autumn,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
354,63,Male,Missouri,South,L,Autumn,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly
355,58,Male,Pennsylvania,East,S,Autumn,3,Yes,Free Shipping,Yes,Yes,42,Venmo,Weekly
356,37,Male,Oregon,West,XL,Autumn,4.1,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Every 3 Months
357,56,Male,Nevada,West,L,Spring,3.8,Yes,Standard,Yes,Yes,27,Cash,Weekly
358,18,Male,Arkansas,South,M,Spring,4,Yes,Standard,Yes,Yes,16,Credit Card,Bi-Weekly
359,48,Male,Minnesota,North,XL,Summer,3.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months
360,31,Male,Georgia,South,M,Winter,3,Yes,Store Pickup,Yes,Yes,30,Credit Card,Every 3 Months
361,51,Male,Rhode Island,East,M,Summer,3,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
362,65,Male,Nevada,West,M,Spring,2.6,Yes,Free Shipping,Yes,Yes,45,Cash,Annually
363,53,Male,Texas,South,M,Autumn,3.4,Yes,Free Shipping,Yes,Yes,1,Venmo,Fortnightly
364,55,Male,Florida,South,L,Winter,3.1,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly
365,62,Male,North Dakota,North,L,Summer,3,Yes,Free Shipping,Yes,Yes,7,Venmo,Every 3 Months
366,55,Male,West Virginia,South,XL,Summer,3.7,Yes,Standard,Yes,Yes,50,PayPal,Quarterly
367,64,Male,Nebraska,North,M,Spring,3.5,Yes,Store Pickup,Yes,Yes,37,Venmo,Fortnightly
368,52,Male,Tennessee,South,XL,Spring,2.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly
369,24,Male,Oklahoma,South,M,Spring,4.5,Yes,Standard,Yes,Yes,29,Cash,Monthly
370,38,Male,Wisconsin,North,M,Summer,3.3,Yes,Store Pickup,Yes,Yes,45,PayPal,Quarterly
371,59,Male,Oregon,West,M,Winter,3.4,Yes,Express,Yes,Yes,13,PayPal,Weekly
372,27,Male,North Carolina,South,S,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Monthly
373,24,Male,Pennsylvania,East,L,Summer,3.7,Yes,Standard,Yes,Yes,7,Debit Card,Weekly
374,23,Male,North Dakota,North,L,Summer,4.6,Yes,Express,Yes,Yes,11,Venmo,Bi-Weekly
375,69,Male,Ohio,East,S,Spring,5,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Monthly
376,59,Male,Oklahoma,South,M,Summer,4.4,Yes,Standard,Yes,Yes,6,Debit Card,Quarterly
377,51,Male,South Carolina,South,S,Autumn,4.9,Yes,Express,Yes,Yes,2,Venmo,Bi-Weekly
378,63,Male,Maine,North,M,Spring,4.1,Yes,Standard,Yes,Yes,39,Credit Card,Every 3 Months
379,54,Male,Nevada,West,L,Winter,4.9,Yes,Next Day Air,Yes,Yes,23,Credit Card,Monthly
380,32,Male,Montana,West,S,Autumn,4.7,Yes,2-Day Shipping,Yes,Yes,46,Debit Card,Bi-Weekly
381,39,Male,New Hampshire,North,XL,Autumn,3,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Weekly
382,66,Male,Maine,North,L,Winter,3.4,Yes,Store Pickup,Yes,Yes,3,Credit Card,Every 3 Months
383,28,Male,California,West,M,Winter,3.2,Yes,Store Pickup,Yes,Yes,47,PayPal,Quarterly
384,50,Male,West Virginia,South,S,Autumn,2.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly
385,70,Male,California,West,M,Autumn,4.5,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Annually
386,67,Male,West Virginia,South,S,Autumn,2.7,Yes,Next Day Air,Yes,Yes,12,Credit Card,Bi-Weekly
387,64,Male,Louisiana,South,L,Spring,3.4,Yes,Express,Yes,Yes,40,PayPal,Quarterly
388,45,Male,Georgia,South,L,Summer,4.6,Yes,Store Pickup,Yes,Yes,38,PayPal,Fortnightly
389,22,Male,Washington,West,M,Summer,2.7,Yes,Store Pickup,Yes,Yes,10,PayPal,Quarterly
390,27,Male,Virginia,South,L,Spring,4.2,Yes,Standard,Yes,Yes,28,Bank Transfer,Monthly
391,25,Male,Indiana,North,M,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Annually
392,37,Male,Minnesota,North,L,Spring,4.8,Yes,Standard,Yes,Yes,25,Cash,Fortnightly
393,26,Male,Idaho,West,XL,Spring,3.3,Yes,Next Day Air,Yes,Yes,38,Credit Card,Annually
394,33,Male,Vermont,North,L,Autumn,4.2,Yes,Standard,Yes,Yes,6,PayPal,Fortnightly
395,43,Male,North Dakota,North,M,Spring,4.8,Yes,Store Pickup,Yes,Yes,7,Debit Card,Bi-Weekly
396,37,Male,Rhode Island,East,L,Winter,4.9,Yes,Store Pickup,Yes,Yes,2,PayPal,Annually
397,46,Male,South Carolina,South,S,Autumn,3.9,Yes,Standard,Yes,Yes,24,Bank Transfer,Annually
398,22,Male,Mississippi,South,M,Autumn,3,Yes,Free Shipping,Yes,Yes,26,Cash,Annually
399,20,Male,Montana,West,S,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,Debit Card,Every 3 Months
400,60,Male,Idaho,West,L,Autumn,3.5,Yes,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly
401,39,Male,Utah,West,M,Winter,4.8,Yes,Free Shipping,Yes,Yes,14,PayPal,Fortnightly
402,43,Male,Oklahoma,South,L,Autumn,4.8,Yes,Standard,Yes,Yes,21,Cash,Quarterly
403,31,Male,California,West,L,Autumn,3,Yes,Express,Yes,Yes,26,PayPal,Monthly
404,19,Male,Nevada,West,M,Winter,4.5,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually
405,35,Male,Delaware,East,M,Spring,4.8,Yes,Store Pickup,Yes,Yes,11,Credit Card,Monthly
406,41,Male,South Carolina,South,S,Summer,3.8,Yes,Standard,Yes,Yes,15,Cash,Annually
407,52,Male,Maryland,East,M,Spring,4.6,Yes,Express,Yes,Yes,13,Cash,Monthly
408,45,Male,North Carolina,South,XL,Spring,3.1,Yes,Next Day Air,Yes,Yes,5,Credit Card,Bi-Weekly
409,34,Male,Alabama,South,L,Spring,3.4,Yes,Express,Yes,Yes,36,Cash,Fortnightly
410,35,Male,Minnesota,North,M,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,32,Bank Transfer,Monthly
411,29,Male,Virginia,South,L,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Quarterly
412,59,Male,Michigan,North,M,Summer,2.8,Yes,Express,Yes,Yes,15,PayPal,Annually
413,24,Male,Maine,North,M,Summer,3.1,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Weekly
414,70,Male,Nevada,West,S,Summer,4.6,Yes,Free Shipping,Yes,Yes,48,Cash,Monthly
415,29,Male,Wyoming,West,L,Winter,2.6,Yes,Store Pickup,Yes,Yes,30,Debit Card,Weekly
416,67,Male,Connecticut,East,M,Winter,2.6,Yes,Express,Yes,Yes,40,Bank Transfer,Monthly
417,36,Male,Oregon,West,L,Spring,3.8,Yes,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly
418,23,Male,Mississippi,South,L,Autumn,4.5,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
419,18,Male,Illinois,North,L,Spring,3,Yes,Standard,Yes,Yes,27,Venmo,Bi-Weekly
420,53,Male,Utah,West,S,Winter,3.5,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months
421,32,Male,North Carolina,South,S,Spring,3.8,Yes,Free Shipping,Yes,Yes,18,Debit Card,Bi-Weekly
422,38,Male,Kentucky,South,M,Winter,3.5,Yes,Standard,Yes,Yes,48,Cash,Bi-Weekly
423,47,Male,Minnesota,North,M,Autumn,3.1,Yes,Store Pickup,Yes,Yes,32,Debit Card,Annually
424,46,Male,New York,East,L,Spring,3,Yes,Store Pickup,Yes,Yes,21,Credit Card,Bi-Weekly
425,66,Male,Illinois,North,M,Winter,4.3,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly
426,40,Male,North Dakota,North,S,Winter,3.3,Yes,Store Pickup,Yes,Yes,4,Credit Card,Quarterly
427,43,Male,Louisiana,South,M,Winter,4.7,Yes,Express,Yes,Yes,19,Credit Card,Quarterly
428,58,Male,Illinois,North,L,Winter,4.5,Yes,Store Pickup,Yes,Yes,6,Credit Card,Quarterly
429,21,Male,Wyoming,West,XL,Winter,2.9,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly
430,42,Male,Washington,West,M,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,21,Cash,Fortnightly
431,24,Male,Texas,South,M,Summer,3.5,Yes,Store Pickup,Yes,Yes,40,Debit Card,Annually
432,43,Male,New Hampshire,North,L,Winter,3.4,Yes,Store Pickup,Yes,Yes,33,Cash,Fortnightly
433,47,Male,Indiana,North,S,Autumn,3.3,Yes,Free Shipping,Yes,Yes,26,Venmo,Weekly
434,49,Male,Alabama,South,M,Autumn,3.2,Yes,Store Pickup,Yes,Yes,23,Credit Card,Fortnightly
435,50,Male,Oklahoma,South,L,Spring,4,Yes,Store Pickup,Yes,Yes,39,PayPal,Every 3 Months
436,51,Male,Montana,West,XL,Winter,3.6,Yes,Next Day Air,Yes,Yes,42,Bank Transfer,Monthly
437,40,Male,Tennessee,South,L,Summer,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Weekly
438,45,Male,New Mexico,West,M,Summer,2.6,Yes,Next Day Air,Yes,Yes,41,PayPal,Annually
439,52,Male,Iowa,west,M,Winter,4.3,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly
440,62,Male,Idaho,West,M,Summer,3.4,Yes,Free Shipping,Yes,Yes,31,Cash,Monthly
441,20,Male,Oklahoma,South,XL,Winter,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly
442,43,Male,Florida,South,M,Winter,4.2,Yes,Standard,Yes,Yes,32,Credit Card,Annually
443,29,Male,Michigan,North,M,Autumn,3.5,Yes,Store Pickup,Yes,Yes,31,Credit Card,Quarterly
444,22,Male,Hawaii,West,M,Summer,3.6,Yes,Free Shipping,Yes,Yes,24,PayPal,Annually
445,48,Male,California,West,M,Summer,4.3,Yes,Store Pickup,Yes,Yes,31,Debit Card,Annually
446,42,Male,Iowa,west,M,Autumn,4.9,Yes,Standard,Yes,Yes,18,Venmo,Annually
447,19,Male,West Virginia,South,M,Summer,4.1,Yes,Store Pickup,Yes,Yes,15,Venmo,Monthly
448,60,Male,Washington,West,S,Spring,3.6,Yes,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
449,32,Male,Missouri,South,M,Summer,3.4,Yes,Next Day Air,Yes,Yes,35,Bank Transfer,Fortnightly
450,26,Male,New York,East,L,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,35,Bank Transfer,Monthly
451,25,Male,Connecticut,East,L,Summer,2.7,Yes,Store Pickup,Yes,Yes,19,Credit Card,Monthly
452,66,Male,Virginia,South,M,Summer,4.3,Yes,Express,Yes,Yes,26,Credit Card,Fortnightly
453,45,Male,Missouri,South,M,Summer,3.3,Yes,Express,Yes,Yes,39,PayPal,Fortnightly
454,54,Male,Nebraska,North,XL,Winter,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Weekly
455,37,Male,New Jersey,East,S,Summer,3.2,Yes,Next Day Air,Yes,Yes,14,Cash,Bi-Weekly
456,54,Male,Utah,West,XL,Autumn,3.6,Yes,Store Pickup,Yes,Yes,50,Debit Card,Fortnightly
457,50,Male,North Carolina,South,S,Autumn,4,Yes,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly
458,25,Male,Rhode Island,East,M,Spring,4.9,Yes,Next Day Air,Yes,Yes,48,Debit Card,Every 3 Months
459,47,Male,Arkansas,South,L,Winter,4,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Monthly
460,63,Male,Maryland,East,L,Winter,3.8,Yes,Standard,Yes,Yes,27,PayPal,Fortnightly
461,64,Male,South Carolina,South,L,Summer,3.7,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Weekly
462,18,Male,Ohio,East,M,Winter,3.9,Yes,Express,Yes,Yes,20,Venmo,Weekly
463,59,Male,Illinois,North,M,Autumn,3.3,Yes,Express,Yes,Yes,48,Venmo,Every 3 Months
464,37,Male,Georgia,South,S,Summer,2.7,Yes,Standard,Yes,Yes,29,Venmo,Weekly
465,23,Male,Alabama,South,M,Winter,4.7,Yes,Next Day Air,Yes,Yes,45,PayPal,Monthly
466,54,Male,Oklahoma,South,M,Summer,2.8,Yes,Next Day Air,Yes,Yes,25,Cash,Quarterly
467,38,Male,Vermont,North,L,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,PayPal,Weekly
468,19,Male,Nebraska,North,S,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Every 3 Months
469,34,Male,Georgia,South,S,Autumn,5,Yes,Free Shipping,Yes,Yes,16,Cash,Quarterly
470,21,Male,Alabama,South,L,Autumn,4.1,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Bi-Weekly
471,50,Male,Minnesota,North,L,Summer,4.6,Yes,Express,Yes,Yes,6,Cash,Every 3 Months
472,55,Male,Missouri,South,XL,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,36,Bank Transfer,Quarterly
473,20,Male,Georgia,South,L,Winter,3.9,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Quarterly
474,34,Male,West Virginia,South,L,Spring,3.9,Yes,Store Pickup,Yes,Yes,29,PayPal,Every 3 Months
475,62,Male,Arkansas,South,XL,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,15,Cash,Quarterly
476,21,Male,Ohio,East,L,Summer,2.7,Yes,Free Shipping,Yes,Yes,18,Debit Card,Annually
477,21,Male,Connecticut,East,M,Spring,3.5,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly
478,42,Male,North Dakota,North,M,Summer,3.7,Yes,Free Shipping,Yes,Yes,49,Debit Card,Weekly
479,35,Male,Kansas,West,XL,Winter,3.2,Yes,Free Shipping,Yes,Yes,48,Venmo,Annually
480,39,Male,Iowa,west,L,Winter,3.3,Yes,Store Pickup,Yes,Yes,43,Venmo,Monthly
481,68,Male,Vermont,North,M,Summer,4.8,Yes,Standard,Yes,Yes,30,Debit Card,Bi-Weekly
482,46,Male,Wisconsin,North,L,Autumn,3.2,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Fortnightly
483,41,Male,Connecticut,East,M,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Annually
484,23,Male,Oklahoma,South,M,Autumn,3.9,Yes,Store Pickup,Yes,Yes,12,Debit Card,Weekly
485,68,Male,Missouri,South,L,Summer,4.7,Yes,Free Shipping,Yes,Yes,28,Bank Transfer,Quarterly
486,48,Male,Tennessee,South,S,Spring,2.6,Yes,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly
487,38,Male,New Mexico,West,M,Autumn,2.8,Yes,Store Pickup,Yes,Yes,37,Venmo,Every 3 Months
488,41,Male,Iowa,west,L,Winter,4.4,Yes,Store Pickup,Yes,Yes,22,Credit Card,Quarterly
489,58,Male,Maine,North,L,Spring,4.6,Yes,Standard,Yes,Yes,32,Venmo,Weekly
490,49,Male,South Dakota,North,M,Summer,3.2,Yes,Standard,Yes,Yes,40,PayPal,Annually
