Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,Absolute_Error,Percentage_Error
2023-08-10,2,4,3,1,326.0,58,157.0,64.53,78.89,15.0,3,0,83.28,3,11.56,2.0,63.29770563,3,10,32,3,56.0,8.530000000000001,13.218657988532467
2023-08-10,3,4,3,3,434.0,179,125.0,194.66,77.06,20.0,1,1,74.0,3,8.9,5.0,37.33618039,3,10,32,3,177.0,17.659999999999997,9.07222850097606
2023-08-10,4,4,3,1,67.0,49,145.0,48.72,83.33,0.0,2,0,79.07,1,8.81,2.0,63.29770563,3,10,32,3,36.0,12.719999999999999,26.10837438423645
2023-08-10,5,4,3,4,425.0,63,109.0,61.65,65.06,10.0,4,0,67.66,4,11.42,2.0,37.27299869,3,10,32,3,37.0,24.65,39.98377939983779
2023-08-10,1,2,3,2,439.0,191,197.0,188.74,11.21,5.0,3,1,11.08,2,12.59,2.0,36.23978081,3,10,32,3,105.0,83.74000000000001,44.36791353184275
2023-08-10,5,17,1,3,495.0,201,180.0,200.48,79.16,15.0,1,0,82.27,4,5.75,5.0,62.08787923,3,10,32,3,206.0,5.52000000000001,2.7533918595371163
2023-08-10,2,2,3,2,428.0,385,156.0,400.94,12.98,20.0,2,0,10.87,3,9.18,5.0,36.23978081,3,10,32,3,356.0,44.94,11.208659649822916
2023-08-10,3,2,3,1,377.0,295,36.0,298.91,11.61,0.0,2,1,7.66,2,12.37,5.0,36.24074562,3,10,32,3,281.0,17.910000000000025,5.991770098022824
2023-08-10,4,2,3,4,159.0,153,173.0,171.11,27.29,10.0,4,1,31.65,3,11.23,2.0,32.32334449,3,10,32,3,108.0,63.110000000000014,36.882707030565136
2023-08-10,5,2,3,3,459.0,179,142.0,190.01,10.67,5.0,4,0,15.25,1,14.04,5.0,64.64704583,3,10,32,3,193.0,2.990000000000009,1.5736013894005627
2023-08-10,5,12,2,2,419.0,206,70.0,196.95,85.75,0.0,4,0,82.66,4,9.28,5.0,56.50089137,3,10,32,3,205.0,8.050000000000011,4.087331810104093
2023-08-10,4,12,2,2,260.0,1,177.0,19.65,25.54,0.0,3,1,27.51,4,7.78,2.0,56.50089137,3,10,32,3,55.0,35.35,179.89821882951657
2023-08-10,3,12,2,1,191.0,36,55.0,48.73,46.16,10.0,4,1,46.89,3,7.71,2.0,40.35119926,3,10,32,3,55.0,6.270000000000003,12.866817155756216
2023-08-10,1,12,2,1,160.0,107,52.0,122.28,36.75,0.0,1,1,41.68,3,5.41,5.0,40.35119926,3,10,32,3,165.0,42.72,34.93621197252208
2023-08-10,5,19,1,2,300.0,16,66.0,33.46,11.09,15.0,4,1,8.53,4,4.26,2.0,62.61845714,3,10,32,3,73.0,39.54,118.17095038852361
2023-08-10,3,9,2,2,85.0,74,86.0,82.13,14.49,20.0,2,0,12.71,4,8.37,2.0,67.95542149,3,10,32,3,58.0,24.129999999999995,29.380250821867765
2023-08-10,3,1,3,2,79.0,28,42.0,20.76,87.3,10.0,2,0,89.76,4,5.1,2.0,68.02857226,3,10,32,3,52.0,31.24,150.48169556840074
2023-08-10,2,1,3,4,157.0,111,140.0,115.55,54.15,15.0,4,1,49.75,2,8.38,2.0,59.27975767,3,10,32,3,112.0,3.549999999999997,3.072263089571612
2023-08-10,2,15,1,4,421.0,367,63.0,376.74,15.11,10.0,4,1,19.75,1,4.66,5.0,31.80909156,3,10,32,3,323.0,53.74000000000001,14.264479481870787
2023-08-10,3,11,2,2,326.0,29,195.0,31.98,68.35,10.0,4,0,67.4,1,8.16,2.0,49.8070764,3,10,32,3,36.0,4.02,12.570356472795496
2023-08-10,2,11,2,3,191.0,52,170.0,44.1,61.12,10.0,2,0,64.58,2,7.23,2.0,66.37281608,3,10,32,3,58.0,13.899999999999999,31.51927437641723
2023-08-10,1,11,2,3,149.0,105,140.0,106.09,77.12,0.0,4,1,74.57,4,5.69,2.0,66.37281608,3,10,32,3,86.0,20.090000000000003,18.93675181449713
2023-08-10,1,15,1,3,147.0,17,141.0,34.27,37.83,20.0,4,0,39.59,1,4.74,2.0,43.01321323,3,10,32,3,35.0,0.7299999999999969,2.130142982200166
2023-08-10,5,9,2,2,138.0,8,49.0,-1.93,75.33,10.0,3,1,76.99,4,4.34,2.0,67.95542149,3,10,32,3,35.0,36.93,-1913.4715025906737
2023-08-10,4,9,2,1,87.0,59,169.0,60.48,50.63,5.0,3,1,45.74,2,5.32,2.0,32.60206372,3,10,32,3,39.0,21.479999999999997,35.51587301587301
2023-08-10,1,1,3,2,356.0,176,172.0,170.73,89.55,15.0,4,0,86.89,4,12.65,2.0,68.02857226,3,10,32,3,116.0,54.72999999999999,32.05646342177707
2023-08-10,1,19,1,3,71.0,47,64.0,46.57,88.69,15.0,1,1,87.09,2,5.63,2.0,59.16028672,3,10,32,3,58.0,11.43,24.543697659437406
2023-08-10,4,11,2,2,355.0,15,157.0,18.1,53.72,5.0,2,1,51.75,4,8.22,2.0,49.8070764,3,10,32,3,42.0,23.9,132.04419889502762
2023-08-10,5,1,3,4,445.0,408,49.0,405.69,81.13,20.0,3,0,83.19,1,9.0,5.0,59.27975767,3,10,32,3,357.0,48.69,12.001774754122605
2023-08-10,4,1,3,1,271.0,212,86.0,205.63,27.55,20.0,3,0,31.39,3,8.89,5.0,44.98160475,3,10,32,3,194.0,11.629999999999995,5.6557895248747725
2023-08-10,5,11,2,1,312.0,243,120.0,248.33,34.09,15.0,1,0,37.13,4,4.48,5.0,34.88152939,3,10,32,3,215.0,33.33000000000001,13.421656666532442
2023-08-10,3,15,1,3,357.0,95,199.0,110.52,95.14,5.0,4,0,90.29,3,6.08,2.0,43.01321323,3,10,32,3,59.0,51.519999999999996,46.61599710459645
2023-08-10,2,19,1,4,419.0,399,198.0,410.44,51.38,0.0,3,0,47.86,2,5.3,5.0,58.27429375,3,10,32,3,363.0,47.44,11.55832764837735
2023-08-10,3,19,1,2,336.0,19,87.0,23.79,14.11,20.0,3,0,12.72,3,3.24,2.0,62.61845714,3,10,32,3,71.0,47.21,198.44472467423287
2023-08-10,4,15,1,1,440.0,251,52.0,268.2,61.04,10.0,2,1,57.0,4,3.31,5.0,33.53970008,3,10,32,3,254.0,14.199999999999989,5.294556301267707
2023-08-10,5,14,1,3,102.0,41,91.0,37.23,80.1,5.0,2,1,81.78,2,5.15,2.0,66.8749694,3,10,32,3,56.0,18.770000000000003,50.41633091592803
2023-08-10,5,15,1,2,315.0,97,119.0,109.6,71.52,15.0,1,0,76.37,2,5.29,2.0,37.8393145,3,10,32,3,89.0,20.599999999999994,18.795620437956202
2023-08-11,2,2,3,1,129.0,70,113.0,77.18,62.53,0.0,4,1,62.4,1,13.24,2.0,36.24074562,4,11,32,3,85.0,7.819999999999993,10.13215859030836
2023-08-11,3,8,2,4,107.0,97,180.0,95.72,30.05,15.0,3,1,33.39,2,7.75,2.0,54.30179408,4,11,32,3,76.0,19.72,20.60175511909737
2023-08-11,4,8,2,4,135.0,70,87.0,81.31,89.25,10.0,2,0,88.53,3,6.8,2.0,54.30179408,4,11,32,3,58.0,23.310000000000002,28.66806050916247
2023-08-11,5,8,2,1,461.0,31,144.0,34.87,50.25,15.0,1,1,54.18,3,8.59,2.0,53.69658275,4,11,32,3,36.0,1.1300000000000026,3.240607972469179
2023-08-11,1,17,1,1,170.0,126,162.0,119.36,10.66,5.0,4,0,12.54,2,6.29,2.0,41.23738039,4,11,32,3,84.0,35.36,29.624664879356565
2023-08-11,3,1,3,1,270.0,207,184.0,212.97,34.73,10.0,2,0,34.69,4,10.26,5.0,44.98160475,4,11,32,3,212.0,0.9699999999999989,0.4554632107808606
2023-08-11,2,18,1,4,367.0,134,82.0,141.91,40.06,0.0,3,1,38.71,3,6.64,5.0,60.88979077,4,11,32,3,154.0,12.090000000000003,8.519484180114159
2023-08-11,1,18,1,2,471.0,52,95.0,54.86,34.5,15.0,2,1,35.55,2,5.28,2.0,69.47547746,4,11,32,3,54.0,0.8599999999999994,1.5676266861100974
2023-08-11,1,12,2,1,452.0,183,189.0,174.81,15.16,10.0,2,0,16.7,3,4.77,2.0,40.35119926,4,11,32,3,104.0,70.81,40.50683599336423
2023-08-11,2,1,3,4,220.0,97,136.0,89.47,15.36,0.0,2,0,20.1,3,8.38,2.0,59.27975767,4,11,32,3,104.0,14.530000000000001,16.24008047390187
2023-08-11,3,12,2,1,69.0,45,173.0,38.49,34.86,0.0,2,1,37.47,3,4.7,2.0,40.35119926,4,11,32,3,45.0,6.509999999999998,16.913484021823844
2023-08-11,4,12,2,2,187.0,4,56.0,12.77,70.19,5.0,1,1,65.97,2,3.93,2.0,56.50089137,4,11,32,3,36.0,23.23,181.91072826938137
2023-08-11,5,12,2,3,454.0,230,122.0,232.94,62.96,20.0,4,0,65.2,4,3.2,5.0,50.80272085,4,11,32,3,212.0,20.939999999999998,8.989439340602729
2023-08-11,5,2,3,2,441.0,223,147.0,216.76,72.72,10.0,4,0,76.64,1,13.86,5.0,36.23978081,4,11,32,3,212.0,4.759999999999991,2.195977117549359
2023-08-11,4,2,3,4,482.0,187,189.0,181.09,67.29,5.0,1,0,65.31,2,8.04,2.0,32.32334449,4,11,32,3,98.0,83.09,45.88326246617704
2023-08-11,3,2,3,2,273.0,211,82.0,203.22,57.28,5.0,2,1,56.85,1,10.94,5.0,36.23978081,4,11,32,3,216.0,12.780000000000001,6.288751107174491
2023-08-11,1,2,3,4,144.0,48,179.0,41.93,26.58,10.0,1,0,27.59,1,13.58,2.0,32.32334449,4,11,32,3,57.0,15.07,35.94085380395898
2023-08-11,2,12,2,2,119.0,59,135.0,69.81,28.9,0.0,4,0,33.0,3,8.91,2.0,56.50089137,4,11,32,3,49.0,20.810000000000002,29.809482882108583
2023-08-11,1,1,3,4,422.0,90,149.0,96.63,20.54,10.0,2,1,21.62,3,14.04,2.0,59.27975767,4,11,32,3,62.0,34.629999999999995,35.837731553347815
2023-08-11,1,19,1,2,312.0,24,24.0,23.86,72.98,10.0,2,1,71.27,1,4.97,2.0,62.61845714,4,11,32,3,60.0,36.14,151.46689019279128
2023-08-11,1,8,2,3,80.0,49,120.0,49.57,64.1,15.0,4,1,63.77,2,5.47,2.0,36.82096495,4,11,32,3,41.0,8.57,17.288682670970346
2023-08-11,3,5,3,1,334.0,116,70.0,121.64,84.1,10.0,2,0,85.46,3,11.99,5.0,42.16968972,4,11,32,3,166.0,44.36,36.46826701742848
2023-08-11,2,5,3,1,490.0,403,139.0,419.17,28.4,10.0,4,0,24.35,4,13.55,5.0,42.16968972,4,11,32,3,344.0,75.17000000000002,17.933058186416016
2023-08-11,1,5,3,2,283.0,59,170.0,52.26,82.14,5.0,3,1,80.77,4,6.04,2.0,50.99025727,4,11,32,3,42.0,10.259999999999998,19.632606199770375
2023-08-11,3,17,1,1,439.0,99,123.0,89.28,93.62,15.0,1,1,91.61,4,3.69,2.0,41.23738039,4,11,32,3,84.0,5.280000000000001,5.913978494623657
2023-08-11,4,17,1,1,298.0,293,192.0,309.17,30.09,0.0,2,0,33.27,1,2.33,5.0,41.23738039,4,11,32,3,275.0,34.170000000000016,11.052171944237802
2023-08-11,5,17,1,2,237.0,35,61.0,41.55,74.76,15.0,1,1,70.97,1,7.75,2.0,51.70784333,4,11,32,3,37.0,4.549999999999997,10.950661853188922
2023-08-11,2,17,1,1,258.0,96,144.0,115.45,94.22,0.0,4,0,97.12,1,7.88,2.0,41.23738039,4,11,32,3,66.0,49.45,42.83239497618017
2023-08-11,5,20,1,3,102.0,33,101.0,31.36,57.3,15.0,2,0,56.65,3,5.86,2.0,34.63476238,4,11,32,3,31.0,0.35999999999999943,1.1479591836734675
2023-08-11,4,20,1,4,66.0,57,89.0,47.72,52.39,15.0,1,0,53.97,4,4.61,2.0,44.33862914,4,11,32,3,38.0,9.719999999999999,20.368818105616093
2023-08-11,3,20,1,3,67.0,62,33.0,53.78,20.82,15.0,3,0,16.16,3,5.86,5.0,34.63476238,4,11,32,3,112.0,58.22,108.25585719598362
2023-08-11,2,20,1,3,212.0,17,89.0,13.44,98.83,15.0,2,1,103.42,2,3.07,2.0,34.63476238,4,11,32,3,28.0,14.56,108.33333333333334
2023-08-11,2,8,2,2,384.0,188,89.0,202.43,42.75,0.0,3,0,45.9,3,6.51,5.0,31.85801651,4,11,32,3,175.0,27.430000000000007,13.55036308847503
2023-08-11,1,20,1,3,328.0,143,164.0,162.46,99.37,15.0,2,1,103.56,2,4.72,2.0,34.63476238,4,11,32,3,80.0,82.46000000000001,50.757109442324264
2023-08-11,2,14,1,4,302.0,255,89.0,253.45,73.6,15.0,4,1,69.73,4,4.75,5.0,53.91599915,4,11,32,3,249.0,4.449999999999989,1.7557703689090507
2023-08-11,3,14,1,3,464.0,53,102.0,60.77,83.38,5.0,2,0,79.43,2,2.7,2.0,66.8749694,4,11,32,3,57.0,3.770000000000003,6.203718940266584
2023-08-11,4,14,1,2,126.0,82,194.0,99.26,27.2,10.0,1,1,30.02,1,6.69,2.0,65.79309402,4,11,32,3,68.0,31.260000000000005,31.493048559339115
2023-08-11,5,14,1,1,58.0,5,74.0,17.41,11.19,20.0,3,1,15.66,4,4.08,2.0,67.57995766,4,11,32,3,36.0,18.59,106.77771395749569
2023-08-11,5,18,1,4,402.0,143,55.0,159.41,96.71,0.0,4,1,95.47,3,7.88,5.0,60.88979077,4,11,32,3,184.0,24.590000000000003,15.425632018066624
2023-08-11,5,1,3,2,308.0,17,168.0,14.57,44.68,10.0,2,1,44.87,2,9.87,2.0,68.02857226,4,11,32,3,61.0,46.43,318.6684969114619
2023-08-11,1,4,3,4,66.0,30,142.0,45.71,88.8,5.0,4,1,93.14,3,7.41,2.0,37.27299869,4,11,32,3,28.0,17.71,38.74425727411945
2023-08-11,2,4,3,3,418.0,213,153.0,216.99,88.09,15.0,2,1,84.32,3,12.74,5.0,37.33618039,4,11,32,3,176.0,40.99000000000001,18.890271441080237
2023-08-11,4,4,3,4,141.0,93,180.0,84.3,88.25,0.0,2,1,92.36,3,9.43,2.0,37.27299869,4,11,32,3,60.0,24.299999999999997,28.825622775800706
2023-08-11,5,4,3,4,481.0,96,111.0,105.52,67.4,5.0,2,1,71.14,1,14.39,2.0,37.27299869,4,11,32,3,69.0,36.519999999999996,34.609552691432896
2023-08-11,4,1,3,1,87.0,78,93.0,74.95,31.44,5.0,3,1,29.37,2,10.99,2.0,44.98160475,4,11,32,3,79.0,4.049999999999997,5.403602401601063
2023-08-11,1,14,1,2,303.0,125,180.0,131.45,99.44,5.0,1,0,98.56,4,5.81,2.0,65.79309402,4,11,32,3,100.0,31.44999999999999,23.925446937999233
2023-08-11,3,4,3,3,323.0,266,151.0,283.94,45.36,5.0,4,0,49.63,4,10.93,5.0,37.33618039,4,11,32,3,240.0,43.94,15.475100373318307
2023-08-11,5,9,2,3,183.0,149,173.0,151.12,98.28,0.0,3,0,96.65,4,3.05,2.0,62.33589392,4,11,32,3,89.0,62.120000000000005,41.1064055055585
2023-08-11,2,15,1,2,253.0,67,124.0,79.99,30.24,0.0,3,0,30.55,4,6.46,2.0,37.8393145,4,11,32,3,76.0,3.989999999999995,4.9881235154394234
2023-08-11,2,16,1,1,281.0,97,129.0,93.39,66.25,10.0,4,0,62.06,3,8.0,2.0,45.54709159,4,11,32,3,75.0,18.39,19.69161580469001
2023-08-11,1,16,1,4,140.0,64,64.0,65.47,65.9,0.0,1,0,70.35,4,5.54,5.0,63.14950037,4,11,32,3,125.0,59.53,90.92714220253552
2023-08-11,2,9,2,1,120.0,58,51.0,50.29,76.38,10.0,2,0,79.9,1,6.11,2.0,32.60206372,4,11,32,3,37.0,13.29,26.426724995028835
2023-08-11,1,9,2,1,131.0,66,55.0,62.33,43.92,10.0,1,1,43.9,1,5.65,5.0,32.60206372,4,11,32,3,116.0,53.67,86.10620888817584
2023-08-11,5,6,2,3,248.0,35,183.0,38.93,50.5,0.0,1,1,52.33,3,5.24,2.0,44.65447373,4,11,32,3,31.0,7.93,20.369894682763935
2023-08-11,4,6,2,4,380.0,98,88.0,95.42,58.35,15.0,1,1,61.94,3,9.69,5.0,41.68578594,4,11,32,3,152.0,56.58,59.295745126807795
2023-08-11,3,6,2,4,486.0,48,183.0,52.94,91.74,15.0,4,0,87.97,3,5.16,2.0,41.68578594,4,11,32,3,47.0,5.939999999999998,11.220249338874194
2023-08-11,2,6,2,3,275.0,44,102.0,41.64,51.33,5.0,3,0,53.12,2,8.38,2.0,44.65447373,4,11,32,3,48.0,6.359999999999999,15.273775216138327
2023-08-11,1,6,2,3,214.0,179,145.0,174.64,21.42,5.0,4,1,17.66,1,7.77,5.0,44.65447373,4,11,32,3,177.0,2.3600000000000136,1.3513513513513593
2023-08-11,1,10,2,2,182.0,42,43.0,54.14,87.06,5.0,4,0,84.71,3,5.76,5.0,33.90688456,4,11,32,3,110.0,55.86,103.17694865164388
2023-08-11,3,16,1,3,112.0,79,160.0,72.39,66.69,5.0,1,0,67.9,4,2.89,2.0,44.27013307,4,11,32,3,57.0,15.39,21.25984251968504
2023-08-11,2,10,2,2,343.0,290,193.0,305.18,89.93,15.0,1,0,92.83,3,9.49,5.0,33.90688456,4,11,32,3,269.0,36.18000000000001,11.855298512353366
2023-08-11,4,10,2,3,437.0,138,108.0,141.31,26.3,0.0,1,0,29.29,3,6.66,5.0,47.60609975,4,11,32,3,174.0,32.69,23.133536197013658
2023-08-11,5,10,2,4,267.0,143,149.0,151.36,56.82,15.0,3,1,56.18,4,3.77,5.0,57.36932106,4,11,32,3,195.0,43.639999999999986,28.831923890063415
2023-08-11,5,15,1,1,141.0,6,189.0,15.16,28.09,5.0,2,0,26.29,4,2.3,2.0,33.53970008,4,11,32,3,49.0,33.84,223.2189973614776
2023-08-11,4,15,1,3,465.0,409,157.0,428.05,65.78,15.0,1,1,62.98,3,7.94,5.0,43.01321323,4,11,32,3,351.0,77.05000000000001,18.000233617568043
2023-08-11,4,18,1,2,495.0,229,95.0,225.37,64.17,20.0,4,1,65.3,1,4.62,5.0,69.47547746,4,11,32,3,214.0,11.370000000000005,5.045037050184144
2023-08-11,3,15,1,1,95.0,1,126.0,-5.33,21.78,10.0,1,0,21.63,4,2.42,2.0,33.53970008,4,11,32,3,56.0,61.33,-1150.656660412758
2023-08-11,5,19,1,2,135.0,52,160.0,60.54,66.64,15.0,2,0,70.8,2,7.35,2.0,62.61845714,4,11,32,3,58.0,2.539999999999999,4.195573174760487
2023-08-11,4,19,1,3,292.0,164,63.0,164.49,97.39,15.0,1,0,100.06,4,2.54,5.0,59.16028672,4,11,32,3,170.0,5.509999999999991,3.3497477050276556
2023-08-11,3,19,1,3,438.0,296,86.0,314.84,37.88,0.0,4,1,40.92,4,6.39,5.0,59.16028672,4,11,32,3,283.0,31.839999999999975,10.113073307076604
2023-08-11,2,19,1,3,327.0,77,66.0,79.46,83.82,20.0,4,1,83.87,4,2.89,5.0,59.16028672,4,11,32,3,147.0,67.54,84.99874150515984
2023-08-11,3,10,2,4,452.0,397,67.0,411.81,86.3,20.0,3,1,84.98,1,5.82,5.0,57.36932106,4,11,32,3,351.0,60.81,14.766518540103446
2023-08-11,4,16,1,3,372.0,112,34.0,122.81,31.37,5.0,3,1,28.14,1,4.85,5.0,44.27013307,4,11,32,3,151.0,28.189999999999998,22.954156827619897
2023-08-11,5,13,2,3,328.0,243,39.0,254.93,67.46,20.0,3,1,70.37,2,8.4,5.0,61.00531293,4,11,32,3,232.0,22.930000000000007,8.994625975758055
2023-08-11,4,13,2,1,233.0,113,39.0,130.02,46.31,5.0,2,1,41.68,4,7.82,5.0,51.86841117,4,11,32,3,154.0,23.97999999999999,18.443316412859552
2023-08-11,1,3,3,2,327.0,60,188.0,72.73,37.02,20.0,1,0,35.34,4,5.43,2.0,58.32290311,4,11,32,3,65.0,7.730000000000004,10.628351436821124
2023-08-11,2,3,3,2,294.0,29,107.0,37.13,99.34,0.0,3,0,101.17,4,13.27,2.0,58.32290311,4,11,32,3,70.0,32.87,88.52679773767841
2023-08-11,3,3,3,4,62.0,12,199.0,28.77,21.12,10.0,1,0,20.53,2,15.0,2.0,30.82337977,4,11,32,3,72.0,43.230000000000004,150.2606882168926
2023-08-11,4,3,3,4,77.0,20,169.0,24.61,35.07,10.0,1,1,34.97,4,14.34,2.0,30.82337977,4,11,32,3,66.0,41.39,168.18366517675742
2023-08-11,5,3,3,4,221.0,95,152.0,86.34,25.56,15.0,2,0,29.14,3,12.67,2.0,30.82337977,4,11,32,3,86.0,0.3400000000000034,0.39379198517489394
2023-08-11,4,9,2,3,340.0,177,28.0,193.09,64.05,15.0,1,0,66.58,2,9.3,5.0,62.33589392,4,11,32,3,161.0,32.09,16.619193122378167
2023-08-11,3,9,2,3,56.0,44,144.0,36.61,28.65,5.0,3,1,24.91,3,3.32,2.0,62.33589392,4,11,32,3,30.0,6.609999999999999,18.05517618137121
2023-08-11,3,18,1,1,406.0,295,48.0,305.85,97.66,5.0,1,1,99.49,2,4.01,5.0,32.98202575,4,11,32,3,266.0,39.85000000000002,13.029262710479001
2023-08-11,5,11,2,4,491.0,308,100.0,310.97,83.26,5.0,3,1,78.39,2,4.34,5.0,31.37554084,4,11,32,3,276.0,34.97000000000003,11.245457761198837
2023-08-11,4,11,2,3,263.0,235,149.0,232.06,99.65,0.0,3,1,96.7,2,8.6,5.0,66.37281608,4,11,32,3,219.0,13.060000000000002,5.6278548651210905
2023-08-11,3,11,2,2,355.0,53,130.0,51.06,67.57,10.0,4,1,67.13,4,5.63,2.0,49.8070764,4,11,32,3,54.0,2.9399999999999977,5.757931844888362
2023-08-11,5,16,1,3,251.0,218,139.0,233.54,80.69,15.0,4,0,82.94,4,2.36,5.0,44.27013307,4,11,32,3,206.0,27.539999999999992,11.79241243470069
2023-08-11,5,7,2,1,391.0,1,105.0,14.84,13.89,10.0,4,1,16.19,2,3.98,2.0,48.24279937,4,11,32,3,36.0,21.16,142.58760107816713
2023-08-11,4,7,2,4,109.0,105,39.0,123.62,75.97,10.0,1,0,80.18,2,8.43,5.0,37.98695129,4,11,32,3,164.0,40.379999999999995,32.664617375829145
2023-08-11,3,7,2,3,370.0,188,54.0,204.58,97.81,10.0,4,0,98.06,4,7.16,5.0,50.56937754,4,11,32,3,177.0,27.580000000000013,13.481278717372183
2023-08-11,2,7,2,1,161.0,50,163.0,48.33,12.45,0.0,3,0,10.69,3,3.99,2.0,48.24279937,4,11,32,3,44.0,4.329999999999998,8.959238568177112
2023-08-11,1,7,2,1,205.0,49,182.0,66.99,21.8,20.0,4,1,19.66,3,9.77,2.0,48.24279937,4,11,32,3,48.0,18.989999999999995,28.347514554411102
2023-08-11,2,11,2,2,488.0,209,196.0,200.67,36.34,20.0,3,1,33.84,3,8.96,5.0,49.8070764,4,11,32,3,187.0,13.669999999999987,6.812179199681062
2023-08-11,1,11,2,2,212.0,97,101.0,96.69,67.4,20.0,1,1,63.59,4,5.66,2.0,49.8070764,4,11,32,3,73.0,23.689999999999998,24.500982521460337
2023-08-11,1,13,2,2,404.0,197,120.0,215.7,27.1,0.0,3,0,28.98,2,3.02,5.0,37.39417822,4,11,32,3,195.0,20.69999999999999,9.596662030598049
2023-08-11,4,5,3,2,455.0,451,146.0,470.55,51.01,10.0,1,0,54.02,3,10.35,5.0,50.99025727,4,11,32,3,364.0,106.55000000000001,22.64371480182765
2023-08-11,2,13,2,4,376.0,124,147.0,119.04,69.95,15.0,4,0,67.69,2,7.49,2.0,68.78338511,4,11,32,3,88.0,31.040000000000006,26.075268817204307
2023-08-11,3,13,2,3,276.0,207,153.0,200.18,81.16,20.0,1,1,77.75,2,4.4,5.0,61.00531293,4,11,32,3,196.0,4.180000000000007,2.0881206913777635
2023-08-11,1,15,1,2,209.0,78,112.0,74.5,20.44,0.0,2,0,17.25,4,6.98,2.0,37.8393145,4,11,32,3,76.0,1.5,2.013422818791946
2023-08-11,5,5,3,3,474.0,122,142.0,117.02,90.45,0.0,3,1,93.32,2,9.07,2.0,41.64916561,4,11,32,3,96.0,21.019999999999996,17.96274141172449
2023-08-12,2,3,3,4,148.0,2,68.0,2.59,64.02,0.0,2,0,61.91,2,13.01,2.0,30.82337977,5,12,32,3,26.0,23.41,903.861003861004
2023-08-12,5,6,2,3,485.0,335,61.0,349.14,29.46,0.0,3,0,26.16,2,9.21,5.0,44.65447373,5,12,32,3,301.0,48.139999999999986,13.78816520593458
2023-08-12,3,1,3,2,59.0,8,155.0,27.05,90.28,5.0,3,0,93.86,1,12.62,2.0,68.02857226,5,12,32,3,35.0,7.949999999999999,29.390018484288348
2023-08-12,2,1,3,4,152.0,52,179.0,51.45,37.18,0.0,2,1,32.84,3,8.43,2.0,59.27975767,5,12,32,3,43.0,8.450000000000003,16.423712342079693
2023-08-12,1,1,3,3,140.0,46,163.0,38.95,34.72,5.0,4,0,37.8,1,12.13,2.0,53.94633937,5,12,32,3,53.0,14.049999999999997,36.07188703465981
2023-08-12,5,9,2,2,492.0,288,58.0,284.02,77.19,0.0,2,1,81.25,2,7.08,5.0,67.95542149,5,12,32,3,271.0,13.019999999999982,4.584184212379403
2023-08-12,4,9,2,2,365.0,178,149.0,188.75,12.91,0.0,2,1,13.17,1,3.15,5.0,67.95542149,5,12,32,3,164.0,24.75,13.112582781456952
2023-08-12,3,9,2,1,62.0,46,68.0,51.41,53.66,15.0,2,1,58.2,1,3.1,2.0,32.60206372,5,12,32,3,36.0,15.409999999999997,29.974713090838357
2023-08-12,2,9,2,4,242.0,15,45.0,9.28,53.7,20.0,2,0,58.47,4,9.15,2.0,68.62528132,5,12,32,3,36.0,26.72,287.9310344827586
2023-08-12,1,9,2,1,116.0,18,188.0,35.73,66.66,10.0,3,0,69.17,1,5.9,2.0,32.60206372,5,12,32,3,35.0,0.7299999999999969,2.043101035544352
2023-08-12,5,10,2,4,397.0,273,105.0,284.62,95.68,20.0,3,0,94.09,1,8.67,5.0,57.36932106,5,12,32,3,243.0,41.620000000000005,14.623006113414377
2023-08-12,4,10,2,3,263.0,150,46.0,169.96,79.98,15.0,4,0,79.35,3,8.58,5.0,47.60609975,5,12,32,3,196.0,26.039999999999992,15.321252059308065
2023-08-12,3,10,2,1,157.0,145,125.0,140.2,49.3,15.0,2,0,46.57,2,8.87,5.0,42.18455077,5,12,32,3,194.0,53.80000000000001,38.37375178316692
2023-08-12,2,10,2,3,354.0,238,93.0,229.74,18.61,20.0,2,0,20.46,3,6.42,5.0,47.60609975,5,12,32,3,246.0,16.25999999999999,7.077565944110729
2023-08-12,1,10,2,2,178.0,118,86.0,110.31,88.55,10.0,4,1,91.02,1,4.65,5.0,33.90688456,5,12,32,3,180.0,69.69,63.17650258362796
2023-08-12,5,18,1,2,459.0,45,113.0,36.41,80.55,20.0,1,1,79.6,2,3.53,2.0,69.47547746,5,12,32,3,36.0,0.4099999999999966,1.1260642680582165
2023-08-12,1,6,2,1,54.0,30,64.0,44.81,15.79,0.0,4,0,13.46,3,4.81,2.0,54.47411579,5,12,32,3,27.0,17.810000000000002,39.74559250167374
2023-08-12,3,6,2,3,417.0,0,84.0,17.33,17.34,20.0,3,1,18.38,2,5.34,2.0,44.65447373,5,12,32,3,36.0,18.67,107.732256203116
2023-08-12,5,13,2,4,324.0,43,97.0,54.41,32.81,0.0,4,0,33.02,4,3.26,2.0,68.78338511,5,12,32,3,46.0,8.409999999999997,15.45671751516265
2023-08-12,4,13,2,4,140.0,26,21.0,20.78,18.26,15.0,3,0,15.19,3,3.43,2.0,68.78338511,5,12,32,3,44.0,23.22,111.74205967276225
