Sales ID,Date,Store ID,Product ID,Product_Name,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Customer ID
269,1/3/2022,4,9,Trousers,Clothing,West,69,30.82,20,Sunny,0,35.26,Winter,440
270,1/3/2022,4,10,T-shirt,Clothing,West,143,23.73,0,Snowy,0,21.84,Winter,3213
271,1/3/2022,4,11,Shorts,Clothing,West,239,29.49,5,Sunny,0,31.68,Winter,2322
272,1/3/2022,4,12,Skirt,Clothing,North,192,74.42,15,Cloudy,1,75.61,Autumn,2349
273,1/3/2022,4,13,Saree,Clothing,South,23,58.3,20,Rainy,1,59.12,Autumn,2666
274,1/3/2022,4,14,Bag,Accessories,East,165,60.58,0,Sunny,1,58.02,Winter,2345
275,1/3/2022,4,15,Belt,Accessories,South,85,73.48,0,Rainy,0,77,Spring,70
276,1/3/2022,4,16,Gloves,Accessories,East,79,16.18,10,Cloudy,0,18.35,Spring,3840
277,1/3/2022,4,17,Fragrances,Accessories,North,33,38.52,15,Rainy,0,39.57,Spring,2431
278,1/3/2022,4,18,Wristwear,Accessories,South,270,46.93,0,Snowy,0,46.83,Winter,3814
279,1/3/2022,4,19,Sunglasses,Accessories,North,1,80.41,0,Snowy,0,76.9,Winter,3387
280,1/3/2022,4,20,Hat,Accessories,East,149,95.33,20,Cloudy,0,97.42,Winter,3031
281,1/3/2022,5,1,Coat,Outerwear,North,3,36.3,0,Snowy,0,34.96,Winter,3114
282,1/3/2022,5,2,Hoodie,Outerwear,North,59,82.08,10,Sunny,1,84.13,Spring,118
283,1/3/2022,5,3,Jacket,Outerwear,East,15,46.4,20,Snowy,0,49.42,Summer,1738
284,1/3/2022,5,4,Overcoat,Outerwear,South,351,59.76,5,Cloudy,0,57.14,Spring,3766
285,1/3/2022,5,5,Blazer,Outerwear,North,66,60.35,20,Sunny,1,60.81,Winter,3849
286,1/3/2022,5,6,Blouse,Clothing,West,62,40.61,10,Snowy,1,44.37,Autumn,19
287,1/3/2022,5,7,Shirt,Clothing,West,77,63.61,5,Rainy,1,63.81,Winter,2837
288,1/3/2022,5,8,Jeans,Clothing,South,177,97.09,5,Snowy,1,95.17,Summer,280
289,1/3/2022,5,9,Trousers,Clothing,West,349,52.72,10,Sunny,0,55.74,Winter,3647
290,1/3/2022,5,10,T-shirt,Clothing,North,74,14.41,20,Sunny,1,11.25,Spring,3371
291,1/3/2022,5,11,Shorts,Clothing,North,40,74.14,0,Cloudy,1,69.67,Winter,1869
292,1/3/2022,5,12,Skirt,Clothing,North,72,46.94,20,Rainy,1,46.58,Winter,3055
293,1/3/2022,5,13,Saree,Clothing,South,190,23.04,5,Snowy,0,19.33,Autumn,3800
294,1/3/2022,5,14,Bag,Accessories,North,263,28.02,5,Sunny,1,23.72,Autumn,3815
295,1/3/2022,5,15,Belt,Accessories,South,126,86.82,20,Cloudy,0,85.26,Autumn,853
296,1/3/2022,5,16,Gloves,Accessories,North,17,80.31,5,Cloudy,1,76.56,Spring,2538
297,1/3/2022,5,17,Fragrances,Accessories,East,19,41.28,10,Rainy,0,40.59,Spring,710
298,1/3/2022,5,18,Wristwear,Accessories,North,36,38.42,0,Snowy,1,35.98,Winter,3443
299,1/3/2022,5,19,Sunglasses,Accessories,North,207,59.93,20,Snowy,0,64.67,Autumn,1518
300,1/3/2022,5,20,Hat,Accessories,South,91,66.76,5,Sunny,0,62.53,Summer,2907
301,1/4/2022,1,1,Coat,Outerwear,South,58,77.88,15,Cloudy,1,75.99,Winter,1563
302,1/4/2022,1,2,Hoodie,Outerwear,North,91,88.22,15,Sunny,1,87.44,Autumn,237
303,1/4/2022,1,3,Jacket,Outerwear,South,70,10.55,15,Cloudy,0,7.6,Winter,1100
304,1/4/2022,1,4,Overcoat,Outerwear,North,0,44.81,5,Sunny,1,45.53,Winter,297
305,1/4/2022,1,5,Blazer,Outerwear,East,32,69.65,10,Snowy,0,73.5,Spring,542
306,1/4/2022,1,6,Blouse,Clothing,South,8,53.35,20,Cloudy,0,55.07,Spring,2638
307,1/4/2022,1,7,Shirt,Clothing,North,341,33.47,5,Cloudy,0,28.95,Spring,1029
308,1/4/2022,1,8,Jeans,Clothing,East,347,61.1,20,Sunny,0,58.46,Winter,1733
309,1/4/2022,1,9,Trousers,Clothing,North,15,45.25,10,Sunny,0,46.74,Summer,1874
310,1/4/2022,1,10,T-shirt,Clothing,East,85,94.98,20,Rainy,0,98.87,Autumn,1388
311,1/4/2022,1,11,Shorts,Clothing,South,30,24.21,0,Sunny,0,25.48,Spring,3459
312,1/4/2022,1,12,Skirt,Clothing,West,136,66.07,5,Snowy,0,70.84,Winter,3823
313,1/4/2022,1,13,Saree,Clothing,North,31,34.68,10,Sunny,0,33.73,Winter,1849
314,1/4/2022,1,14,Bag,Accessories,East,7,98.28,15,Cloudy,1,95.38,Spring,3749
315,1/4/2022,1,15,Belt,Accessories,West,377,87.24,10,Cloudy,1,88.66,Spring,1553
316,1/4/2022,1,16,Gloves,Accessories,North,28,93.4,10,Sunny,0,93.22,Summer,1406
317,1/4/2022,1,17,Fragrances,Accessories,West,348,53.02,0,Cloudy,1,57.08,Autumn,321
318,1/4/2022,1,18,Wristwear,Accessories,South,258,58.54,5,Sunny,1,60.77,Summer,1636
319,1/4/2022,1,19,Sunglasses,Accessories,West,41,63.29,15,Sunny,1,61.73,Autumn,2132
320,1/4/2022,1,20,Hat,Accessories,North,49,10.93,0,Snowy,1,10.76,Winter,1270
321,1/4/2022,2,1,Coat,Outerwear,North,83,45.49,5,Sunny,1,44.33,Spring,2069
322,1/4/2022,2,2,Hoodie,Outerwear,West,60,52.33,10,Cloudy,1,51.78,Summer,2155
323,1/4/2022,2,3,Jacket,Outerwear,North,448,41.55,15,Rainy,0,44.02,Winter,2506
324,1/4/2022,2,4,Overcoat,Outerwear,East,11,58.13,0,Sunny,1,61.63,Summer,3011
325,1/4/2022,2,5,Blazer,Outerwear,East,390,25.67,10,Snowy,0,23.55,Spring,150
326,1/4/2022,2,6,Blouse,Clothing,West,81,33.96,0,Sunny,0,29.22,Summer,2914
327,1/4/2022,2,7,Shirt,Clothing,North,121,81.35,20,Cloudy,0,82.18,Spring,3370
328,1/4/2022,2,8,Jeans,Clothing,West,44,57.34,20,Rainy,0,56.99,Spring,558
329,1/4/2022,2,9,Trousers,Clothing,East,88,50.36,15,Cloudy,0,47.77,Winter,768
330,1/4/2022,2,10,T-shirt,Clothing,West,142,51.34,15,Rainy,1,53.35,Autumn,3332
331,1/4/2022,2,11,Shorts,Clothing,North,48,13.09,20,Snowy,1,11.98,Summer,556
332,1/4/2022,2,12,Skirt,Clothing,North,61,94.85,0,Cloudy,0,93.92,Winter,508
333,1/4/2022,2,13,Saree,Clothing,East,140,16.47,5,Sunny,0,17.47,Summer,3715
334,1/4/2022,2,14,Bag,Accessories,West,390,82.15,15,Cloudy,1,79.63,Summer,2283
335,1/4/2022,2,15,Belt,Accessories,North,91,61.13,5,Rainy,0,62.56,Summer,370
336,1/4/2022,2,16,Gloves,Accessories,East,32,63.74,10,Snowy,0,61.83,Winter,2137
337,1/4/2022,2,17,Fragrances,Accessories,East,60,66.78,10,Snowy,1,67.89,Winter,2667
338,1/4/2022,2,18,Wristwear,Accessories,South,206,30.12,15,Sunny,1,27.89,Winter,1393
339,1/4/2022,2,19,Sunglasses,Accessories,West,108,31.26,10,Sunny,1,33.52,Summer,2406
340,1/4/2022,2,20,Hat,Accessories,East,349,21.47,0,Rainy,0,17.22,Winter,884
341,1/4/2022,3,1,Coat,Outerwear,South,271,81.01,20,Rainy,0,83.63,Summer,2646
342,1/4/2022,3,2,Hoodie,Outerwear,South,202,59.97,5,Snowy,1,61.76,Spring,1179
343,1/4/2022,3,3,Jacket,Outerwear,North,34,26.87,10,Snowy,0,30.53,Summer,860
344,1/4/2022,3,4,Overcoat,Outerwear,West,165,99.12,10,Rainy,0,97.69,Summer,440
345,1/4/2022,3,5,Blazer,Outerwear,North,2,24.29,5,Rainy,0,25.5,Summer,2489
346,1/4/2022,3,6,Blouse,Clothing,East,308,18.48,0,Rainy,1,17.76,Autumn,2462
347,1/4/2022,3,7,Shirt,Clothing,North,76,54.73,10,Snowy,1,52.32,Spring,3291
348,1/4/2022,3,8,Jeans,Clothing,East,91,59.61,5,Rainy,1,57.85,Summer,2919
349,1/4/2022,3,9,Trousers,Clothing,West,113,14.64,20,Cloudy,1,12.8,Spring,2606
350,1/4/2022,3,10,T-shirt,Clothing,East,274,63.63,15,Cloudy,1,62.96,Winter,1787
351,1/4/2022,3,11,Shorts,Clothing,East,116,95.99,10,Sunny,0,95.78,Autumn,2698
352,1/4/2022,3,12,Skirt,Clothing,North,5,75.41,5,Rainy,1,75.03,Summer,1889
353,1/4/2022,3,13,Saree,Clothing,East,115,24.19,15,Rainy,1,28.03,Autumn,2462
354,1/4/2022,3,14,Bag,Accessories,East,79,85.33,0,Sunny,1,82.64,Spring,1168
355,1/4/2022,3,15,Belt,Accessories,East,223,15.58,15,Cloudy,0,19.75,Winter,849
356,1/4/2022,3,16,Gloves,Accessories,West,258,19.63,10,Cloudy,1,20.65,Summer,519
357,1/4/2022,3,17,Fragrances,Accessories,West,236,53.81,0,Rainy,0,49.72,Winter,3108
358,1/4/2022,3,18,Wristwear,Accessories,North,309,37.49,20,Cloudy,0,40.66,Autumn,3729
359,1/4/2022,3,19,Sunglasses,Accessories,North,32,38.2,0,Rainy,0,38.42,Summer,687
360,1/4/2022,3,20,Hat,Accessories,South,44,84.13,15,Snowy,1,84.05,Winter,2142
361,1/4/2022,4,1,Coat,Outerwear,South,145,20.39,15,Sunny,0,21.17,Summer,3859
362,1/4/2022,4,2,Hoodie,Outerwear,North,150,70.46,20,Sunny,1,66.42,Summer,2457
363,1/4/2022,4,3,Jacket,Outerwear,West,40,53.13,5,Snowy,1,48.66,Spring,3780
364,1/4/2022,4,4,Overcoat,Outerwear,West,245,82,10,Sunny,1,81.29,Winter,1897
365,1/4/2022,4,5,Blazer,Outerwear,North,241,75.55,15,Snowy,0,75.67,Autumn,2821
366,1/4/2022,4,6,Blouse,Clothing,South,138,50.26,0,Cloudy,1,47.5,Autumn,1643
367,1/4/2022,4,7,Shirt,Clothing,East,152,56.58,5,Cloudy,1,52.57,Autumn,3249
368,1/4/2022,4,8,Jeans,Clothing,West,12,37.17,10,Rainy,1,32.41,Winter,3681
369,1/4/2022,4,9,Trousers,Clothing,South,158,82.75,20,Sunny,1,83.85,Winter,2617
370,1/4/2022,4,10,T-shirt,Clothing,North,265,23.53,10,Sunny,1,24.56,Spring,1534
371,1/4/2022,4,11,Shorts,Clothing,East,240,56.3,5,Sunny,0,60.74,Spring,2523
372,1/4/2022,4,12,Skirt,Clothing,North,153,94.09,5,Cloudy,0,90.8,Spring,287
373,1/4/2022,4,13,Saree,Clothing,West,68,24.53,20,Snowy,1,23.7,Spring,3452
374,1/4/2022,4,14,Bag,Accessories,West,302,70.33,20,Snowy,0,72.22,Autumn,1436
375,1/4/2022,4,15,Belt,Accessories,West,70,79.68,5,Rainy,1,77.12,Spring,1773
376,1/4/2022,4,16,Gloves,Accessories,West,92,25.69,0,Sunny,0,27.17,Autumn,3333
377,1/4/2022,4,17,Fragrances,Accessories,East,275,25.04,5,Sunny,1,29.56,Summer,2990
378,1/4/2022,4,18,Wristwear,Accessories,East,3,56.02,15,Sunny,0,59.96,Winter,621
379,1/4/2022,4,19,Sunglasses,Accessories,West,307,31.39,5,Rainy,1,29.82,Winter,147
380,1/4/2022,4,20,Hat,Accessories,South,62,86.86,15,Snowy,0,89.19,Spring,1980
381,1/4/2022,5,1,Coat,Outerwear,North,195,21.71,20,Rainy,0,24.12,Winter,3437
382,1/4/2022,5,2,Hoodie,Outerwear,West,33,40.56,5,Rainy,1,39.9,Winter,1648
383,1/4/2022,5,3,Jacket,Outerwear,South,263,29.2,5,Snowy,0,30.66,Winter,674
384,1/4/2022,5,4,Overcoat,Outerwear,West,83,82.18,20,Cloudy,1,78.43,Summer,3353
385,1/4/2022,5,5,Blazer,Outerwear,South,78,45.85,15,Sunny,1,43.84,Autumn,2558
386,1/4/2022,5,6,Blouse,Clothing,West,118,42.08,10,Sunny,0,37.49,Summer,3244
387,1/4/2022,5,7,Shirt,Clothing,North,147,51.22,10,Cloudy,1,54.22,Spring,1175
388,1/4/2022,5,8,Jeans,Clothing,South,216,62.03,20,Cloudy,0,64.13,Summer,2782
389,1/4/2022,5,9,Trousers,Clothing,West,27,36.53,15,Snowy,1,35.63,Spring,3169
390,1/4/2022,5,10,T-shirt,Clothing,North,172,84.66,5,Rainy,1,79.81,Winter,2587
391,1/4/2022,5,11,Shorts,Clothing,West,78,39.15,0,Snowy,1,35.15,Autumn,2480
392,1/4/2022,5,12,Skirt,Clothing,South,196,45.65,15,Cloudy,1,48.04,Summer,2033
393,1/4/2022,5,13,Saree,Clothing,North,75,40.27,15,Sunny,1,41.66,Summer,391
394,1/4/2022,5,14,Bag,Accessories,West,11,82.99,15,Snowy,1,87.85,Spring,3528
395,1/4/2022,5,15,Belt,Accessories,West,144,60.15,20,Cloudy,1,61.9,Summer,2403
396,1/4/2022,5,16,Gloves,Accessories,North,200,15.19,10,Sunny,0,12.13,Winter,3055
397,1/4/2022,5,17,Fragrances,Accessories,North,256,37.46,20,Cloudy,1,33.09,Autumn,229
398,1/4/2022,5,18,Wristwear,Accessories,East,118,34.44,10,Cloudy,0,33.51,Spring,3064
399,1/4/2022,5,19,Sunglasses,Accessories,North,244,84.99,20,Rainy,0,85.21,Autumn,3506
400,1/4/2022,5,20,Hat,Accessories,West,54,81.63,10,Rainy,0,78.32,Autumn,2442
401,1/5/2022,1,1,Coat,Outerwear,South,147,28.46,20,Sunny,1,29.4,Winter,1164
402,1/5/2022,1,2,Hoodie,Outerwear,West,220,79.54,10,Rainy,0,80.22,Spring,3231
403,1/5/2022,1,3,Jacket,Outerwear,South,97,80.57,5,Rainy,1,78.89,Summer,825
404,1/5/2022,1,4,Overcoat,Outerwear,North,29,93.53,20,Snowy,1,93.55,Autumn,1115
405,1/5/2022,1,5,Blazer,Outerwear,West,192,46.13,0,Cloudy,0,42.56,Spring,6
406,1/5/2022,1,6,Blouse,Clothing,North,158,60.2,0,Rainy,1,57.13,Winter,3701
407,1/5/2022,1,7,Shirt,Clothing,West,8,53.65,5,Cloudy,0,53.31,Autumn,2354
408,1/5/2022,1,8,Jeans,Clothing,West,42,59.2,5,Snowy,0,58.19,Winter,2215
409,1/5/2022,1,9,Trousers,Clothing,East,5,98.03,5,Rainy,0,93.57,Spring,1578
410,1/5/2022,1,10,T-shirt,Clothing,East,93,32.6,20,Rainy,0,32.17,Spring,596
411,1/5/2022,1,11,Shorts,Clothing,North,44,53.31,5,Sunny,1,52.89,Spring,2293
412,1/5/2022,1,12,Skirt,Clothing,West,78,93.96,20,Sunny,0,98.29,Summer,2559
413,1/5/2022,1,13,Saree,Clothing,East,57,83.3,0,Snowy,0,82.46,Summer,88
414,1/5/2022,1,14,Bag,Accessories,North,161,12.66,15,Rainy,1,12.38,Autumn,747
415,1/5/2022,1,15,Belt,Accessories,West,172,55.77,20,Rainy,1,59.56,Winter,301
416,1/5/2022,1,16,Gloves,Accessories,East,132,30.15,15,Rainy,0,26.17,Autumn,527
417,1/5/2022,1,17,Fragrances,Accessories,East,46,63.75,5,Snowy,0,60.02,Winter,1802
418,1/5/2022,1,18,Wristwear,Accessories,South,17,97.51,10,Snowy,0,97.99,Spring,3542
419,1/5/2022,1,19,Sunglasses,Accessories,West,38,49.8,5,Rainy,1,47.76,Autumn,3823
420,1/5/2022,1,20,Hat,Accessories,West,11,33.3,10,Rainy,0,37.71,Winter,3567
421,1/5/2022,2,1,Coat,Outerwear,East,161,56.24,15,Snowy,1,60.32,Spring,3509
422,1/5/2022,2,2,Hoodie,Outerwear,North,101,43.43,20,Sunny,1,39.61,Autumn,877
423,1/5/2022,2,3,Jacket,Outerwear,North,263,30.78,10,Snowy,0,34.67,Summer,740
424,1/5/2022,2,4,Overcoat,Outerwear,North,32,82.85,5,Sunny,0,78.98,Autumn,3145
425,1/5/2022,2,5,Blazer,Outerwear,West,209,87.11,0,Cloudy,1,83.23,Spring,371
426,1/5/2022,2,6,Blouse,Clothing,West,24,56.68,5,Cloudy,0,60.18,Spring,1405
427,1/5/2022,2,7,Shirt,Clothing,South,20,80.01,5,Rainy,1,80.65,Winter,3250
428,1/5/2022,2,8,Jeans,Clothing,East,148,41.24,0,Cloudy,1,44.9,Autumn,159
429,1/5/2022,2,9,Trousers,Clothing,West,100,96.96,5,Cloudy,1,98.62,Spring,3863
430,1/5/2022,2,10,T-shirt,Clothing,East,129,87.69,20,Snowy,0,83.87,Autumn,3199
431,1/5/2022,2,11,Shorts,Clothing,East,257,74.45,5,Cloudy,1,76.99,Spring,754
432,1/5/2022,2,12,Skirt,Clothing,West,262,53.28,5,Rainy,0,56.77,Summer,3124
433,1/5/2022,2,13,Saree,Clothing,East,200,25.38,15,Cloudy,1,25.99,Spring,2973
434,1/5/2022,2,14,Bag,Accessories,West,56,23.84,10,Sunny,1,19.73,Spring,2429
435,1/5/2022,2,15,Belt,Accessories,South,24,52.21,20,Cloudy,0,56.17,Summer,1300
436,1/5/2022,2,16,Gloves,Accessories,West,105,79.34,20,Cloudy,0,79.16,Spring,1477
437,1/5/2022,2,17,Fragrances,Accessories,East,294,13.13,15,Snowy,0,9.46,Summer,1319
438,1/5/2022,2,18,Wristwear,Accessories,East,142,23.28,15,Cloudy,1,23.86,Autumn,844
439,1/5/2022,2,19,Sunglasses,Accessories,South,55,67.3,10,Sunny,1,66.27,Spring,2683
440,1/5/2022,2,20,Hat,Accessories,South,24,17.35,20,Cloudy,1,13.22,Autumn,3518
441,1/5/2022,3,1,Coat,Outerwear,West,53,93.06,0,Snowy,1,88.15,Summer,2222
442,1/5/2022,3,2,Hoodie,Outerwear,South,189,84.04,20,Cloudy,0,87.67,Winter,2903
443,1/5/2022,3,3,Jacket,Outerwear,East,146,25.75,0,Rainy,1,30.21,Summer,781
444,1/5/2022,3,4,Overcoat,Outerwear,East,186,76.32,20,Cloudy,0,79.04,Summer,2906
445,1/5/2022,3,5,Blazer,Outerwear,West,77,49.52,20,Snowy,1,54.31,Spring,1009
446,1/5/2022,3,6,Blouse,Clothing,East,225,93.81,0,Snowy,0,89.3,Autumn,2249
447,1/5/2022,3,7,Shirt,Clothing,East,66,76.7,10,Rainy,1,73.33,Summer,2966
448,1/5/2022,3,8,Jeans,Clothing,South,35,24.28,15,Snowy,1,21.81,Winter,103
449,1/5/2022,3,9,Trousers,Clothing,West,1,13.87,15,Rainy,1,14.32,Spring,672
450,1/5/2022,3,10,T-shirt,Clothing,West,95,14.93,10,Sunny,0,17.34,Winter,3124
451,1/5/2022,3,11,Shorts,Clothing,East,255,22.22,10,Snowy,1,25.17,Spring,2259
452,1/5/2022,3,12,Skirt,Clothing,East,132,57.69,5,Cloudy,0,56.53,Winter,3739
453,1/5/2022,3,13,Saree,Clothing,East,234,80.36,15,Rainy,1,78.62,Winter,940
454,1/5/2022,3,14,Bag,Accessories,South,42,40.6,10,Rainy,1,37.42,Winter,2097
455,1/5/2022,3,15,Belt,Accessories,South,25,86.8,0,Snowy,0,90.41,Autumn,3700
456,1/5/2022,3,16,Gloves,Accessories,North,30,30.33,15,Snowy,1,27.66,Autumn,576
457,1/5/2022,3,17,Fragrances,Accessories,East,28,29.03,0,Snowy,0,25.22,Summer,3262
458,1/5/2022,3,18,Wristwear,Accessories,South,38,97.97,15,Cloudy,0,102.22,Spring,2486
459,1/5/2022,3,19,Sunglasses,Accessories,West,149,31.18,0,Sunny,1,34.2,Winter,2103
460,1/5/2022,3,20,Hat,Accessories,North,192,65.34,10,Rainy,0,63.05,Autumn,3321
461,1/5/2022,4,1,Coat,Outerwear,North,198,57.58,10,Cloudy,0,58.98,Summer,1369
462,1/5/2022,4,2,Hoodie,Outerwear,North,83,54.02,20,Rainy,0,58.22,Winter,3381
463,1/5/2022,4,3,Jacket,Outerwear,North,97,69.96,10,Snowy,1,70.94,Autumn,423
464,1/5/2022,4,4,Overcoat,Outerwear,North,173,51.07,5,Sunny,1,50.35,Spring,3037
465,1/5/2022,4,5,Blazer,Outerwear,East,69,99.12,20,Rainy,1,95.19,Autumn,2965
466,1/5/2022,4,6,Blouse,Clothing,East,256,77.59,15,Sunny,0,79.28,Autumn,2003
467,1/5/2022,4,7,Shirt,Clothing,North,246,87.6,10,Snowy,0,92.28,Summer,2657
468,1/5/2022,4,8,Jeans,Clothing,South,332,43.67,15,Cloudy,1,40.57,Summer,3301
469,1/5/2022,4,9,Trousers,Clothing,North,325,89.52,0,Rainy,0,87.3,Summer,1510
470,1/5/2022,4,10,T-shirt,Clothing,East,53,12.89,0,Snowy,1,13.92,Autumn,2682
471,1/5/2022,4,11,Shorts,Clothing,West,17,92.7,5,Sunny,0,97.29,Autumn,1054
472,1/5/2022,4,12,Skirt,Clothing,West,223,31.47,20,Snowy,0,29.24,Spring,584
473,1/5/2022,4,13,Saree,Clothing,West,95,89.52,0,Cloudy,0,91.76,Autumn,1505
474,1/5/2022,4,14,Bag,Accessories,North,225,54.44,20,Sunny,0,57.58,Winter,3443
475,1/5/2022,4,15,Belt,Accessories,East,216,21.75,15,Sunny,0,21.05,Winter,2198
476,1/5/2022,4,16,Gloves,Accessories,North,324,60.8,0,Rainy,1,58.01,Spring,1869
477,1/5/2022,4,17,Fragrances,Accessories,South,75,60.17,5,Sunny,0,55.33,Summer,251
478,1/5/2022,4,18,Wristwear,Accessories,West,158,19.17,15,Rainy,1,20.52,Winter,606
479,1/5/2022,4,19,Sunglasses,Accessories,West,55,45.92,20,Snowy,0,46.95,Winter,2298
480,1/5/2022,4,20,Hat,Accessories,South,131,23.85,5,Cloudy,0,19.43,Autumn,2661
481,1/5/2022,5,1,Coat,Outerwear,South,74,40.47,20,Cloudy,0,40.3,Spring,902
482,1/5/2022,5,2,Hoodie,Outerwear,West,59,26.25,15,Snowy,1,28.27,Autumn,311
483,1/5/2022,5,3,Jacket,Outerwear,South,150,82.08,5,Rainy,0,82.7,Spring,956
484,1/5/2022,5,4,Overcoat,Outerwear,North,135,50.59,15,Sunny,0,54.05,Spring,1023
485,1/5/2022,5,5,Blazer,Outerwear,West,79,49.08,5,Rainy,0,45.5,Spring,3845
486,1/5/2022,5,6,Blouse,Clothing,South,62,12.38,0,Rainy,1,16.24,Summer,358
487,1/5/2022,5,7,Shirt,Clothing,East,130,49.02,20,Cloudy,0,53.33,Autumn,1199
488,1/5/2022,5,8,Jeans,Clothing,North,74,27.8,10,Sunny,1,31.34,Summer,2143
489,1/5/2022,5,9,Trousers,Clothing,West,16,59.13,10,Rainy,0,59.09,Summer,2435
490,1/5/2022,5,10,T-shirt,Clothing,North,342,43.1,5,Cloudy,1,42.19,Summer,2583
491,1/5/2022,5,11,Shorts,Clothing,South,48,13.33,5,Cloudy,0,13.1,Autumn,57
492,1/5/2022,5,12,Skirt,Clothing,East,224,98.66,10,Snowy,0,103.3,Spring,2671
493,1/5/2022,5,13,Saree,Clothing,South,64,39.8,15,Rainy,1,35.38,Summer,2446
494,1/5/2022,5,14,Bag,Accessories,North,322,86.26,10,Rainy,0,85.97,Summer,2400
495,1/5/2022,5,15,Belt,Accessories,South,264,85.81,10,Snowy,1,89.25,Summer,2810
496,1/5/2022,5,16,Gloves,Accessories,West,343,58.21,20,Rainy,0,57.49,Spring,3834
497,1/5/2022,5,17,Fragrances,Accessories,East,15,74.42,5,Cloudy,0,73.86,Summer,1622
498,1/5/2022,5,18,Wristwear,Accessories,East,90,53.06,10,Sunny,0,56,Summer,2346
499,1/5/2022,5,19,Sunglasses,Accessories,South,143,61.9,15,Snowy,0,60.14,Autumn,863
500,1/5/2022,5,20,Hat,Accessories,South,36,53.65,20,Cloudy,1,49.72,Winter,1910
501,1/6/2022,1,1,Coat,Outerwear,East,37,91.05,5,Snowy,0,87.3,Summer,2644
502,1/6/2022,1,2,Hoodie,Outerwear,East,230,47.32,0,Rainy,0,45.33,Winter,2973
503,1/6/2022,1,3,Jacket,Outerwear,West,58,54.78,20,Sunny,0,52,Autumn,1669
504,1/6/2022,1,4,Overcoat,Outerwear,West,305,41.72,15,Snowy,0,38.59,Autumn,2872
505,1/6/2022,1,5,Blazer,Outerwear,East,120,37.57,0,Snowy,1,33.29,Autumn,223
506,1/6/2022,1,6,Blouse,Clothing,West,2,83.4,0,Rainy,1,86.18,Autumn,1159
507,1/6/2022,1,7,Shirt,Clothing,South,35,99.12,5,Sunny,1,104.06,Summer,3210
508,1/6/2022,1,8,Jeans,Clothing,West,171,34.4,10,Cloudy,0,38.52,Spring,1447
509,1/6/2022,1,9,Trousers,Clothing,East,195,59.33,20,Snowy,1,62.02,Autumn,217
510,1/6/2022,1,10,T-shirt,Clothing,East,97,33.79,15,Cloudy,1,36.98,Winter,167
511,1/6/2022,1,11,Shorts,Clothing,East,177,60.79,20,Cloudy,1,61.26,Spring,1282
512,1/6/2022,1,12,Skirt,Clothing,North,1,63.21,0,Rainy,0,60.48,Spring,2313
513,1/6/2022,1,13,Saree,Clothing,West,181,64.04,20,Rainy,0,65.45,Autumn,1905
514,1/6/2022,1,14,Bag,Accessories,South,100,46.65,10,Rainy,0,43.83,Winter,601
515,1/6/2022,1,15,Belt,Accessories,South,1,92.22,0,Cloudy,0,92.67,Spring,2234
516,1/6/2022,1,16,Gloves,Accessories,East,429,28.27,10,Cloudy,1,25.68,Autumn,1022
517,1/6/2022,1,17,Fragrances,Accessories,West,26,22.57,5,Rainy,1,21.48,Summer,3648
518,1/6/2022,1,18,Wristwear,Accessories,East,176,81.55,10,Snowy,0,76.9,Winter,407
519,1/6/2022,1,19,Sunglasses,Accessories,South,15,96.19,5,Rainy,1,93.01,Spring,1027
520,1/6/2022,1,20,Hat,Accessories,North,2,79.76,0,Rainy,0,78.21,Winter,1706
521,1/6/2022,2,1,Coat,Outerwear,West,81,28.58,10,Sunny,1,30.51,Winter,526
522,1/6/2022,2,2,Hoodie,Outerwear,North,23,48.84,15,Cloudy,1,44.11,Winter,963
523,1/6/2022,2,3,Jacket,Outerwear,East,65,60.75,0,Rainy,0,62.18,Autumn,1787
524,1/6/2022,2,4,Overcoat,Outerwear,East,62,58.46,5,Rainy,0,54.87,Autumn,1720
525,1/6/2022,2,5,Blazer,Outerwear,South,76,17.93,10,Rainy,1,20.75,Autumn,1844
526,1/6/2022,2,6,Blouse,Clothing,West,136,49.22,5,Rainy,0,46.24,Autumn,868
527,1/6/2022,2,7,Shirt,Clothing,North,255,43.87,10,Snowy,0,40.56,Autumn,426
528,1/6/2022,2,8,Jeans,Clothing,South,244,63.54,5,Snowy,0,59.21,Summer,1266
529,1/6/2022,2,9,Trousers,Clothing,East,173,40.94,10,Cloudy,1,43.03,Spring,3467
530,1/6/2022,2,10,T-shirt,Clothing,East,330,65.09,15,Sunny,0,66.25,Autumn,1381
531,1/6/2022,2,11,Shorts,Clothing,South,95,69.04,20,Sunny,0,64.21,Summer,1833
532,1/6/2022,2,12,Skirt,Clothing,South,144,43.15,5,Snowy,0,40.69,Spring,3312
533,1/6/2022,2,13,Saree,Clothing,East,350,49.42,10,Cloudy,0,53.84,Autumn,1921
534,1/6/2022,2,14,Bag,Accessories,North,240,76.27,15,Cloudy,1,79.25,Summer,972
535,1/6/2022,2,15,Belt,Accessories,East,210,22.01,20,Cloudy,1,26.77,Summer,3745
536,1/6/2022,2,16,Gloves,Accessories,West,59,91.94,20,Snowy,1,92.99,Winter,262
537,1/6/2022,2,17,Fragrances,Accessories,South,57,26.93,0,Rainy,1,31.05,Winter,9
